"Gene","Non-unique Gene name","Annotation","Number_pos_present_in","Number_neg_present_in","Number_pos_not_present_in","Number_neg_not_present_in","Sensitivity","Specificity","Odds_ratio","Naive_p","Bonferroni_p","Benjamini_H_p"
"group_5568","","hypothetical protein","85","14","24","545","77.9816513761","97.4955277281","137.87202381","1.02506538148e-69","2.28702337262e-65","1.28484459136e-67"
"ybhI_2","","YbhI DASS Transporter","2","480","107","79","1.83486238532","14.1323792487","0.00307632398754","1.66464222855e-69","3.71398327612e-65","2.07485099224e-67"
"htrE_1","","putative outer membrane usher protein","72","0","37","559","66.0550458716","100.0","inf","2.29787340501e-69","5.12678535392e-65","2.84821408551e-67"
"group_6781","","hypothetical protein","0","466","109","93","0.0","16.6368515206","0.0","3.92770216397e-69","8.76309629804e-65","4.84148966743e-67"
"group_6338","","hypothetical protein","106","75","3","484","97.247706422","86.5831842576","228.017777778","5.03341395853e-69","1.12300498829e-64","6.1703570785e-67"
"mprA_3","","MprA-CCCP","2","478","107","81","1.83486238532","14.4901610018","0.00316740312048","8.95713432052e-69","1.99842623825e-64","1.09203619577e-66"
"group_9166","fimA_1","major type 1 subunit fimbrin (pilin)","109","95","0","464","100.0","83.0053667263","inf","1.82143339322e-68","4.06380004361e-64","2.20858698022e-66"
"mleN_1","","Malate-2H(+)/Na(+)-lactate antiporter","74","2","35","557","67.8899082569","99.6422182469","588.828571429","2.18194208326e-68","4.86813098196e-64","2.63142215241e-66"
"sfmF","","putative fimbrial-like adhesin protein","71","0","38","559","65.1376146789","100.0","inf","3.61008005998e-68","8.05444962182e-64","4.33034925904e-66"
"mprA_4","","MprA-CCCP","76","4","33","555","69.7247706422","99.2844364937","319.545454545","3.6753907364e-68","8.20016427199e-64","4.38511458395e-66"
"group_8955","","hypothetical protein","1","470","108","89","0.917431192661","15.9212880143","0.00175334909377","4.42381718814e-68","9.86997852846e-64","5.24998857897e-66"
"group_5250","","hypothetical protein","94","35","15","524","86.2385321101","93.7388193202","93.820952381","5.42209854995e-68","1.20972440748e-63","6.40065824063e-66"
"group_10961","","hypothetical protein","0","462","109","97","0.0","17.3524150268","0.0","8.2602160863e-68","1.84293681101e-63","9.69966742639e-66"
"insN-2","","KpLE2 phage-like element; partial regulator of insertion element IS911B (interrupted)","0","461","109","98","0.0","17.5313059034","0.0","1.74475992843e-67","3.89273387633e-63","2.03808056352e-65"
"group_6020","ydgI_2","ArcD APC transporter","0","460","109","99","0.0","17.71019678","0.0","3.66575823347e-67","8.1786731947e-63","4.25972562224e-65"
"group_13119","","hypothetical protein","70","0","39","559","64.2201834862","100.0","inf","5.53545609197e-67","1.23501560868e-62","6.39904460455e-65"
"group_9164","malY_2","bifunctional beta-cystathionase, PLP-dependent and regulator of maltose regulon","72","2","37","557","66.0550458716","99.6422182469","541.945945946","5.4691823192e-66","1.22022926724e-61","6.2898415837e-64"
"toxA","","hypothetical protein","69","0","40","559","63.3027522936","100.0","inf","8.28934549772e-66","1.849435874e-61","9.43589731631e-64"
"lldD_1","","L-lactate dehydrogenase","69","0","40","559","63.3027522936","100.0","inf","8.28934549772e-66","1.849435874e-61","9.43589731631e-64"
"cysH_2","","hypothetical protein","2","469","107","90","1.83486238532","16.1001788909","0.0035868720483","1.24978134374e-65","2.78838715601e-61","1.41542495229e-63"
"group_2227","insG","IS1 predicted transposase","100","59","9","500","91.7431192661","89.4454382826","94.1619585687","2.77439024566e-65","6.18994207709e-61","2.92432050162e-63"
"yhbO_1","","protein involved in stress response","0","454","109","105","0.0","18.7835420394","0.0","2.83112916655e-65","6.3165322835e-61","2.92432050162e-63"
"rhaR_2","","HTH-type transcriptional activator RhaR","0","454","109","105","0.0","18.7835420394","0.0","2.83112916655e-65","6.3165322835e-61","2.92432050162e-63"
"ybiY_2","","putative pyruvate formate lyase activating enzyme","0","454","109","105","0.0","18.7835420394","0.0","2.83112916655e-65","6.3165322835e-61","2.92432050162e-63"
"group_10967","","hypothetical protein","0","454","109","105","0.0","18.7835420394","0.0","2.83112916655e-65","6.3165322835e-61","2.92432050162e-63"
"group_10966","","hypothetical protein","0","454","109","105","0.0","18.7835420394","0.0","2.83112916655e-65","6.3165322835e-61","2.92432050162e-63"
"pduB","","Propanediol utilization protein PduB","0","454","109","105","0.0","18.7835420394","0.0","2.83112916655e-65","6.3165322835e-61","2.92432050162e-63"
"ybiW_2","","putative pyruvate formate lyase","0","454","109","105","0.0","18.7835420394","0.0","2.83112916655e-65","6.3165322835e-61","2.92432050162e-63"
"group_13259","","hypothetical protein","0","454","109","105","0.0","18.7835420394","0.0","2.83112916655e-65","6.3165322835e-61","2.92432050162e-63"
"eutN_1","","putative carboxysome structural protein","0","454","109","105","0.0","18.7835420394","0.0","2.83112916655e-65","6.3165322835e-61","2.92432050162e-63"
"eutM_1","","putative structural protein, ethanolamine utilization microcompartment","0","454","109","105","0.0","18.7835420394","0.0","2.83112916655e-65","6.3165322835e-61","2.92432050162e-63"
"astD_1","","N-succinylglutamate 5-semialdehyde dehydrogenase","0","454","109","105","0.0","18.7835420394","0.0","2.83112916655e-65","6.3165322835e-61","2.92432050162e-63"
"group_13267","","hypothetical protein","0","454","109","105","0.0","18.7835420394","0.0","2.83112916655e-65","6.3165322835e-61","2.92432050162e-63"
"group_13265","","hypothetical protein","0","454","109","105","0.0","18.7835420394","0.0","2.83112916655e-65","6.3165322835e-61","2.92432050162e-63"
"group_13262","","hypothetical protein","0","454","109","105","0.0","18.7835420394","0.0","2.83112916655e-65","6.3165322835e-61","2.92432050162e-63"
"eutJ_1","","putative chaperonin, ethanolamine utilization protein","0","454","109","105","0.0","18.7835420394","0.0","2.83112916655e-65","6.3165322835e-61","2.92432050162e-63"
"group_9238","","hypothetical protein","0","454","109","105","0.0","18.7835420394","0.0","2.83112916655e-65","6.3165322835e-61","2.92432050162e-63"
"adhE_2","","pyruvate formate-lyase deactivase [multifunctional]","0","454","109","105","0.0","18.7835420394","0.0","2.83112916655e-65","6.3165322835e-61","2.92432050162e-63"
"metK_1","","methionine adenosyltransferase","0","454","109","105","0.0","18.7835420394","0.0","2.83112916655e-65","6.3165322835e-61","2.92432050162e-63"
"dhaK_2","","dihydroxyacetone kinase subunit K","103","71","6","488","94.495412844","87.2987477639","117.990610329","3.08597090379e-65","6.88510968344e-61","3.17286160527e-63"
"group_10969","","hypothetical protein","0","453","109","106","0.0","18.9624329159","0.0","5.74238463027e-65","1.28118343486e-60","5.79721011249e-63"
"tdcD_1","","propionate kinase","0","453","109","106","0.0","18.9624329159","0.0","5.74238463027e-65","1.28118343486e-60","5.79721011249e-63"
"group_13258","","hypothetical protein","0","453","109","106","0.0","18.9624329159","0.0","5.74238463027e-65","1.28118343486e-60","5.79721011249e-63"
"group_13266","","hypothetical protein","0","453","109","106","0.0","18.9624329159","0.0","5.74238463027e-65","1.28118343486e-60","5.79721011249e-63"
"group_6723","","hypothetical protein","101","64","8","495","92.6605504587","88.5509838998","97.646484375","9.01952492231e-65","2.01234620542e-60","9.06462254692e-63"
"hlyA","","Hemolysin, chromosomal","68","0","41","559","62.3853211009","100.0","inf","1.21307495089e-64","2.70649152292e-60","1.21367332866e-62"
"hyfR","","HyfR DNA-binding transcriptional activator","72","3","37","556","66.0550458716","99.4633273703","360.648648649","1.28330015512e-64","2.86317097608e-60","1.27820132861e-62"
"pgtC","","Phosphoglycerate transport regulatory protein PgtC","1","457","108","102","0.917431192661","18.2468694097","0.00206661804036","7.8124323495e-64","1.7430317815e-59","7.74680791776e-62"
"group_13254","","hypothetical protein","0","449","109","110","0.0","19.6779964222","0.0","9.27426830194e-64","2.06918200085e-59","9.15567257011e-62"
"group_2157","","hypothetical protein","6","484","103","75","5.50458715596","13.4168157424","0.0090267190885","9.77983994578e-64","2.1819800903e-59","9.61224709385e-62"
"group_3922","intB_1","KpLE2 phage-like element; predicted integrase","71","3","38","556","65.1376146789","99.4633273703","346.280701754","1.92597799591e-63","4.29704950667e-59","1.88467083626e-61"
"group_4579","","hypothetical protein","83","19","26","540","76.1467889908","96.6010733453","90.7287449393","2.1495388064e-63","4.79583603097e-59","2.09425154191e-61"
"group_1826","yjhR_2","hypothetical protein","73","5","36","554","66.9724770642","99.1055456172","224.677777778","2.21156410834e-63","4.93422068212e-59","2.14531334005e-61"
"group_7400","","hypothetical protein","0","446","109","113","0.0","20.2146690519","0.0","7.12570993742e-63","1.58981714414e-58","6.8823252993e-61"
"group_3734","","hypothetical protein","80","15","29","544","73.3944954128","97.3166368515","100.045977011","1.21796852766e-62","2.71740958207e-58","1.17129723365e-60"
"group_537","cbeA_1","CP4-44 prophage; antitoxin of the CbtA-CbeA toxin-antitoxin system","73","6","36","553","66.9724770642","98.9266547406","186.893518519","2.73665030874e-62","6.10574050382e-58","2.62048948662e-60"
"group_5662","","hypothetical protein","0","443","109","116","0.0","20.7513416816","0.0","5.26626680927e-62","1.17495678782e-57","5.02118285392e-60"
"hlyB","","Alpha-hemolysin translocation ATP-binding protein HlyB","80","16","29","543","73.3944954128","97.137745975","93.6206896552","6.94269070144e-62","1.5489837224e-57","6.59142009532e-60"
"glpT_2","","glycerol-3-phosphate:phosphate antiporter","19","522","90","37","17.4311926606","6.61896243292","0.0149638143891","1.55953805905e-61","3.47948536356e-57","1.4743582049e-59"
"dsdC_1","","DsdC DNA-binding transcriptional dual regulator","65","0","44","559","59.6330275229","100.0","inf","3.33046970777e-61","7.43061096501e-57","3.13527888819e-59"
"group_2257","","hypothetical protein","79","16","30","543","72.4770642202","97.137745975","89.36875","1.10560162047e-60","2.46670777543e-56","1.03643183841e-58"
"group_2263","","hypothetical protein","0","437","109","122","0.0","21.824686941","0.0","2.57517070063e-60","5.74546335017e-56","2.40395956074e-58"
"group_3022","insF-1_1","IS3 element protein InsF","64","0","45","559","58.7155963303","100.0","inf","4.47023045221e-60","9.97353116193e-56","4.15563798414e-58"
"yfjJ_2","","CP4-57 prophage; predicted protein","1","444","108","115","0.917431192661","20.572450805","0.0023982315649","5.89311974265e-60","1.31481394578e-55","5.45565952607e-58"
"group_5070","","hypothetical protein","2","451","107","108","1.83486238532","19.3202146691","0.00447603456493","6.01538188897e-60","1.34209185325e-55","5.54583410433e-58"
"group_5254","mprA_2","MprA-CCCP","70","5","39","554","64.2201834862","99.1055456172","198.871794872","6.84501871691e-60","1.52719212593e-55","6.28474125897e-58"
"hlyD","","Hemolysin secretion protein D, chromosomal","78","16","31","543","71.5596330275","97.137745975","85.3911290323","1.7032433795e-59","3.800106304e-55","1.55742061639e-57"
"group_7412","insE-1","IS3 element protein InsE","72","8","37","551","66.0550458716","98.5688729875","134.027027027","4.00587711033e-59","8.93751242086e-55","3.64796425341e-57"
"group_844","era_2","GTPase Era","82","24","27","535","75.2293577982","95.7066189624","67.700617284","6.881578814e-59","1.53534904919e-54","6.24125629752e-57"
"dsdX","","D-serine transporter","41","555","68","4","37.6146788991","0.715563506261","0.00434552199258","9.4361548356e-59","2.10530050537e-54","8.52348382742e-57"
"group_5136","","IS256 family transposase ISSod4","1","439","108","120","0.917431192661","21.4669051878","0.00253100480891","1.50224367516e-58","3.35165586365e-54","1.35147413857e-56"
"group_6776","ypdA_2","hypothetical protein","0","430","109","129","0.0","23.0769230769","0.0","2.0228337847e-58","4.51314445704e-54","1.81250781407e-56"
"pgaB","","poly-beta-1,6-N-acetyl-D-glucosamine N-deacetylase","9","482","100","77","8.25688073394","13.7745974955","0.014377593361","2.281004028e-58","5.08914808688e-54","2.03565923475e-56"
"hlyC","","Hemolysin-activating lysine-acyltransferase HlyC","77","16","32","543","70.6422018349","97.137745975","81.662109375","2.54092317477e-58","5.66905369524e-54","2.25858712958e-56"
"insO-1_1","","hypothetical protein","62","0","47","559","56.880733945","100.0","inf","7.58057627518e-58","1.69130237276e-53","6.71151735221e-56"
"group_615","yafX_1","CP4-6 prophage; predicted protein","82","26","27","533","75.2293577982","95.3488372093","62.2592592593","1.11003901973e-57","2.47660805692e-53","9.78896465186e-56"
"group_5795","","hypothetical protein","102","89","7","470","93.5779816514","84.0787119857","76.9502407705","2.57853081906e-57","5.75296011041e-53","2.26494492536e-55"
"group_2135","","hypothetical protein","2","441","107","118","1.83486238532","21.1091234347","0.00500137749804","4.41802551426e-57","9.85705672486e-53","3.86551244112e-55"
"group_4557","pgaB","poly-beta-1,6-N-acetyl-D-glucosamine N-deacetylase","100","81","9","478","91.7431192661","85.5098389982","65.5692729767","5.51054905222e-57","1.22945859904e-52","4.80257265251e-55"
"group_3713","","hypothetical protein","1","427","108","132","0.917431192661","23.6135957066","0.00286234712464","2.41478301737e-55","5.38762239006e-51","1.96777848036e-53"
"group_10371","","hypothetical protein","0","418","109","141","0.0","25.2236135957","0.0","2.41661648343e-55","5.39171303619e-51","1.96777848036e-53"
"mtnA","","Methylthioribose-1-phosphate isomerase","0","418","109","141","0.0","25.2236135957","0.0","2.41661648343e-55","5.39171303619e-51","1.96777848036e-53"
"mtnK","","Methylthioribose kinase","0","418","109","141","0.0","25.2236135957","0.0","2.41661648343e-55","5.39171303619e-51","1.96777848036e-53"
"yjhG","","KpLE2 phage-like element; predicted dehydratase","0","418","109","141","0.0","25.2236135957","0.0","2.41661648343e-55","5.39171303619e-51","1.96777848036e-53"
"yjhF","","YjhF Gnt tranporter","0","418","109","141","0.0","25.2236135957","0.0","2.41661648343e-55","5.39171303619e-51","1.96777848036e-53"
"yjhI","","KpLE2 phage-like element; predicted DNA-binding transcriptional regulator","0","418","109","141","0.0","25.2236135957","0.0","2.41661648343e-55","5.39171303619e-51","1.96777848036e-53"
"yjhH","","putative lyase/synthase","0","418","109","141","0.0","25.2236135957","0.0","2.41661648343e-55","5.39171303619e-51","1.96777848036e-53"
"yjhU","","KpLE2 phage-like element; predicted DNA-binding transcriptional regulator","0","418","109","141","0.0","25.2236135957","0.0","2.41661648343e-55","5.39171303619e-51","1.96777848036e-53"
"yjhP","","KpLE2 phage-like element; predicted methyltransferase","0","418","109","141","0.0","25.2236135957","0.0","2.41661648343e-55","5.39171303619e-51","1.96777848036e-53"
"sgcE","","KpLE2 phage-like element; predicted epimerase","0","418","109","141","0.0","25.2236135957","0.0","2.41661648343e-55","5.39171303619e-51","1.96777848036e-53"
"sgcC","","PTS permease - unknown specificity","0","418","109","141","0.0","25.2236135957","0.0","2.41661648343e-55","5.39171303619e-51","1.96777848036e-53"
"sgcB","","putative enzyme IIB component of PTS","0","418","109","141","0.0","25.2236135957","0.0","2.41661648343e-55","5.39171303619e-51","1.96777848036e-53"
"sgcA","","PTS permease - unknown specificity","0","418","109","141","0.0","25.2236135957","0.0","2.41661648343e-55","5.39171303619e-51","1.96777848036e-53"
"sgcX","","KpLE2 phage-like element; predicted endoglucanase with Zn-dependent exopeptidase domain protein","0","418","109","141","0.0","25.2236135957","0.0","2.41661648343e-55","5.39171303619e-51","1.96777848036e-53"
"sgcR","","KpLE2 phage-like element; predicted DNA-binding transcriptional regulator","0","418","109","141","0.0","25.2236135957","0.0","2.41661648343e-55","5.39171303619e-51","1.96777848036e-53"
"sgcQ","","KpLE2 phage-like element; predicted nucleoside triphosphatase","0","418","109","141","0.0","25.2236135957","0.0","2.41661648343e-55","5.39171303619e-51","1.96777848036e-53"
"fucA_1","","L-fuculose-phosphate aldolase","0","418","109","141","0.0","25.2236135957","0.0","2.41661648343e-55","5.39171303619e-51","1.96777848036e-53"
"group_5064","","hypothetical protein","0","417","109","142","0.0","25.4025044723","0.0","4.27162491086e-55","9.53042233862e-51","3.46560812313e-53"
"yeeS","","CP4-44 prophage; predicted DNA repair protein","86","40","23","519","78.8990825688","92.8443649374","48.5152173913","4.60769200863e-55","1.02802216405e-50","3.72471798568e-53"
"group_2138","","hypothetical protein","69","9","40","550","63.3027522936","98.3899821109","105.416666667","8.15654932874e-55","1.81980772074e-50","6.56970296294e-53"
"group_24419","yeeT_1","CP4-44 prophage; predicted protein","79","25","30","534","72.4770642202","95.5277280859","56.248","9.19195688375e-55","2.05081750033e-50","7.37704136811e-53"
"yfjQ_1","","CP4-57 prophage; predicted protein","0","415","109","144","0.0","25.7602862254","0.0","1.32256078971e-54","2.95076537792e-50","1.05762199925e-52"
"group_6499","","hypothetical protein","1","423","108","136","0.917431192661","24.3291592129","0.00297697224411","2.52841659499e-54","5.64115026508e-50","2.01469652324e-52"
"group_12876","","hypothetical protein","2","430","107","129","1.83486238532","23.0769230769","0.00560747663551","3.95205682084e-54","8.81743397299e-50","3.13787685871e-52"
"group_1691","","IS66 family transposase IS682","60","1","49","558","55.0458715596","99.8211091234","683.265306122","6.68065228816e-54","1.49052033201e-49","5.28553309224e-52"
"group_13636","","hypothetical protein","80","29","29","530","73.3944954128","94.8121645796","50.4161712247","1.21834755638e-53","2.71825523305e-49","9.60514216625e-52"
"group_12875","","hypothetical protein","2","428","107","131","1.83486238532","23.4347048301","0.00572102367019","1.29702180405e-53","2.89378534701e-49","1.01893850247e-51"
"group_5788","","hypothetical protein","7","458","102","101","6.42201834862","18.0679785331","0.0151340011987","1.32959597982e-53","2.96646159058e-49","1.04086371599e-51"
"group_3017","insF-1_2","IS3 element protein InsF","58","0","51","559","53.2110091743","100.0","inf","1.73286257429e-53","3.8661896895e-49","1.35181457675e-51"
"yedR","","putative inner membrane protein","109","149","0","410","100.0","73.3452593918","inf","2.11883021774e-53","4.72732209879e-49","1.6414312843e-51"
"group_5134","","hypothetical protein","0","410","109","149","0.0","26.6547406082","0.0","2.11883021774e-53","4.7273220988e-49","1.6414312843e-51"
"group_9071","","hypothetical protein","2","427","107","132","1.83486238532","23.6135957066","0.0057781960647","2.33760477863e-53","5.21543002159e-49","1.8046470663e-51"
"dctD_2","","C4-dicarboxylate transport transcriptional regulatory protein DctD","19","504","90","55","17.4311926606","9.83899821109","0.0230379188713","2.3672795859e-53","5.28163748409e-49","1.82125430486e-51"
"dsdA_1","","D-serine ammonia-lyase","59","1","50","558","54.128440367","99.8211091234","658.44","7.99092720501e-53","1.78285576871e-48","6.12665212615e-51"
"group_190","flu","CP4-44 prophage; antigen 43 (Ag43) phase-variable biofilm formation autotransporter","70","13","39","546","64.2201834862","97.6744186047","75.3846153846","1.22320421671e-52","2.7290909279e-48","9.34620180788e-51"
"clpP_2","","ATP-dependent Clp protease proteolytic subunit","2","424","107","135","1.83486238532","24.1502683363","0.00595133133486","1.34120840927e-52","2.99237008192e-48","1.02128671738e-50"
"fimC_1","","periplasmic chaperone, required for type 1 fimbriae","20","505","89","54","18.3486238532","9.66010733453","0.0240293692291","1.53012232744e-52","3.41385592474e-48","1.16117548461e-50"
"group_4546","","hypothetical protein","30","529","79","30","27.5229357798","5.36672629696","0.0215357373597","5.74955518276e-52","1.28278325682e-47","4.34841781975e-50"
"hsdS","","specificity determinant for hsdM and hsdR","109","157","0","402","100.0","71.9141323792","inf","1.5506663397e-51","3.4596916705e-47","1.16881475355e-49"
"cbtA_1","","CP4-44 prophage; toxin of the CbtA-CbeA toxin-antitoxin system","0","400","109","159","0.0","28.4436493739","0.0","4.41682511756e-51","9.85437851979e-47","3.31797256559e-49"
"group_7038","","hypothetical protein","1","409","108","150","0.917431192661","26.8336314848","0.00339581635425","6.33388979755e-51","1.41315415273e-46","4.7421280293e-49"
"group_13027","","hypothetical protein","82","39","27","520","75.2293577982","93.023255814","40.4938271605","7.06500873274e-51","1.57627409836e-46","5.27181972696e-49"
"mrr","","restriction of methylated adenine","109","160","0","399","100.0","71.3774597496","inf","7.4257872289e-51","1.65676738864e-46","5.4859847306e-49"
"hsdM","","host modification; DNA methylase M","109","160","0","399","100.0","71.3774597496","inf","7.4257872289e-51","1.65676738864e-46","5.4859847306e-49"
"group_12605","","hypothetical protein","109","160","0","399","100.0","71.3774597496","inf","7.4257872289e-51","1.65676738864e-46","5.4859847306e-49"
"group_9206","","IS4 family transposase ISEc13","57","1","52","558","52.2935779817","99.8211091234","611.653846154","1.08217267764e-50","2.41443546109e-46","7.95410801962e-49"
"group_366","insF-1_1","hypothetical protein","1","408","108","151","0.917431192661","27.0125223614","0.00342683369644","1.08379222714e-50","2.41804883797e-46","7.95410801962e-49"
"group_13255","","hypothetical protein","0","397","109","162","0.0","28.9803220036","0.0","2.08321774227e-50","4.64786710478e-46","1.51891081855e-48"
"ybiP_2","","putative hydrolase, inner membrane","0","397","109","162","0.0","28.9803220036","0.0","2.08321774227e-50","4.64786710478e-46","1.51891081855e-48"
"group_5931","ybgD_1","putative fimbrial-like adhesin protein","55","0","54","559","50.4587155963","100.0","inf","2.66897346438e-50","5.95474669638e-46","1.93965690436e-48"
"group_7037","","hypothetical protein","108","153","1","406","99.0825688073","72.6296958855","286.588235294","3.14718799552e-50","7.0216911368e-46","2.27976984961e-48"
"pgtB","","Phosphoglycerate transport system sensor protein PgtB","19","495","90","64","17.4311926606","11.4490161002","0.0272951739618","6.52889111336e-50","1.4566608963e-45","4.71411293302e-48"
"group_5357","tsr","methyl accepting chemotaxis protein - serine sensing","108","156","1","403","99.0825688073","72.0930232558","279.0","1.52627980718e-49","3.40528287779e-45","1.09494626295e-47"
"hsdR","","host restriction; endonuclease R","108","156","1","403","99.0825688073","72.0930232558","279.0","1.52627980718e-49","3.40528287779e-45","1.09494626295e-47"
"yjhR_3","","hypothetical protein","0","391","109","168","0.0","30.053667263","0.0","4.33799539809e-49","9.67850153269e-45","3.10208382458e-47"
"group_6363","","hypothetical protein","68","15","41","544","62.3853211009","97.3166368515","60.1495934959","5.12180159028e-49","1.14272515281e-44","3.65087908245e-47"
"group_6381","pagN","Outer membrane protein PagN","79","36","30","523","72.4770642202","93.5599284436","38.2564814815","5.98388699044e-49","1.33506502644e-44","4.25179944725e-47"
"tsr","","methyl accepting chemotaxis protein - serine sensing","0","390","109","169","0.0","30.2325581395","0.0","7.13587408681e-49","1.59208486751e-44","5.05423767463e-47"
"evgS","","Sensor protein EvgS","42","545","67","14","38.5321100917","2.50447227191","0.0161029713816","1.15290352325e-48","2.57224305071e-44","8.14000965415e-47"
"group_5760","","hypothetical protein","1","399","108","160","0.917431192661","28.6225402504","0.00371298616913","1.20800166965e-48","2.69517252517e-44","8.50212153049e-47"
"group_1417","","IS3 family transposase ISEc25","1","398","108","161","0.917431192661","28.801431127","0.0037455797506","2.01335691997e-48","4.49200062416e-44","1.41257881263e-46"
"group_13515","","hypothetical protein","62","8","47","551","56.880733945","98.5688729875","90.8563829787","3.77759172567e-48","8.42818489914e-44","2.64206423171e-46"
"group_1423","","IS3 family transposase ISEc25","68","17","41","542","62.3853211009","96.9588550984","52.8780487805","1.16512775126e-47","2.59951652583e-43","8.12348914322e-46"
"group_5837","evgS","Sensor protein EvgS","66","14","43","545","60.5504587156","97.4955277281","59.7508305648","1.30486010044e-47","2.91127337009e-43","9.06938744577e-46"
"group_1537","","hypothetical protein","11","456","98","103","10.0917431193","18.4257602862","0.0253535624776","1.82896816486e-47","4.08061087261e-43","1.26727045733e-45"
"group_12872","","hypothetical protein","107","158","2","401","98.1651376147","71.7352415027","135.78164557","3.54398389739e-47","7.90698247346e-43","2.44798218993e-45"
"rzpD_3","","DLP12 prophage; predicted murein endopeptidase","109","178","0","381","100.0","68.1574239714","inf","5.68655954771e-47","1.26872830069e-42","3.91582808855e-45"
"yjcE_1","","YjcE CPA1 transporter","106","153","3","406","97.247706422","72.6296958855","93.7603485839","1.50119862562e-46","3.34932425363e-42","1.03056130881e-44"
"group_4372","dsdX","D-serine transporter","51","0","58","559","46.7889908257","100.0","inf","3.76183768977e-46","8.39303606965e-42","2.57455094161e-44"
"yjdL","","dipeptide:H+ symporter YjdL","11","451","98","108","10.0917431193","19.3202146691","0.0268790443006","4.29190714839e-46","9.57567403878e-42","2.92834068464e-44"
"phoE_2","","outer membrane porin E","0","371","109","188","0.0","33.6314847943","0.0","6.02657196777e-45","1.34458847173e-40","4.09935509673e-43"
"group_6086","","hypothetical protein","107","169","2","390","98.1651376147","69.7674418605","123.461538462","8.42716664943e-45","1.88018515115e-40","5.71484848375e-43"
"group_5078","yjdL","dipeptide:H+ symporter YjdL","98","113","11","446","89.9082568807","79.7853309481","35.1633145615","9.01610067989e-45","2.01158222269e-40","6.09570370512e-43"
"group_10745","","hypothetical protein","107","170","2","389","98.1651376147","69.5885509839","122.420588235","1.36621956486e-44","3.04817247117e-40","9.20898027543e-43"
"group_2266","","hypothetical protein","4","404","105","155","3.66972477064","27.7280858676","0.014615747289","1.74892581626e-44","3.90202838866e-40","1.17530975562e-42"
"group_9207","","IS4 family transposase ISEc13","49","0","60","559","44.9541284404","100.0","inf","4.06514382351e-44","9.06974238462e-40","2.72364636175e-42"
"acrD_1","","AcrAD-TolC multidrug efflux transport system - permease subunit","0","366","109","193","0.0","34.5259391771","0.0","5.76162757756e-44","1.28547672883e-39","3.84873272105e-42"
"group_4028","","hypothetical protein","109","195","0","364","100.0","65.1162790698","inf","1.40289463237e-43","3.12999821427e-39","9.34327825156e-42"
"cbeA_1","","CP4-44 prophage; antitoxin of the CbtA-CbeA toxin-antitoxin system","0","361","109","198","0.0","35.4203935599","0.0","5.25771701055e-43","1.17304924222e-38","3.49121798281e-41"
"group_10882","","hypothetical protein","107","180","2","379","98.1651376147","67.7996422182","112.647222222","1.51726748669e-42","3.38517548955e-38","1.00450311263e-40"
"group_6358","","hypothetical protein","38","527","71","32","34.8623853211","5.72450805009","0.0324985968945","1.89701147994e-42","4.23242231289e-38","1.25219595056e-40"
"group_6500","","hypothetical protein","70","30","39","529","64.2201834862","94.633273703","31.6495726496","2.10511109783e-42","4.69671337038e-38","1.3854611712e-40"
"yeeT_3","","CP4-44 prophage; predicted protein","8","420","101","139","7.33944954128","24.8658318426","0.0262140499764","2.46796391549e-42","5.50627429184e-38","1.61949243878e-40"
"group_6504","","hypothetical protein","25","492","84","67","22.9357798165","11.9856887299","0.0405294231514","3.74291559872e-42","8.35081899231e-38","2.44892052561e-40"
"yeeT_1","","CP4-44 prophage; predicted protein","1","367","108","192","0.917431192661","34.3470483005","0.00484408113836","4.93034378913e-42","1.10000900279e-37","3.21640059296e-40"
"group_95","yfjQ_1","CP4-57 prophage; predicted protein","62","17","47","542","56.880733945","96.9588550984","42.057571965","1.5425118731e-41","3.44149824008e-37","1.00335225658e-39"
"group_8950","kdsD_2","D-arabinose 5-phosphate isomerase","84","69","25","490","77.0642201835","87.656529517","23.8608695652","1.68231050526e-41","3.75340296829e-37","1.08794288936e-39"
"group_244","","hypothetical protein","84","69","25","490","77.0642201835","87.656529517","23.8608695652","1.68231050526e-41","3.75340296829e-37","1.08794288936e-39"
"group_6574","","hypothetical protein","1","362","108","197","0.917431192661","35.2415026834","0.00503887865766","4.40648869762e-41","9.83131693325e-37","2.8332325456e-39"
"group_5771","","hypothetical protein","1","362","108","197","0.917431192661","35.2415026834","0.00503887865766","4.40648869762e-41","9.83131693325e-37","2.8332325456e-39"
"group_6153","yedV","putative sensory kinase in two-component regulatory system with YedW","109","209","0","350","100.0","62.6118067979","inf","5.83691450194e-41","1.30227399453e-36","3.7314441104e-39"
"yedV","","putative sensory kinase in two-component regulatory system with YedW","0","350","109","209","0.0","37.3881932021","0.0","5.83691450194e-41","1.30227399453e-36","3.7314441104e-39"
"group_5072","","hypothetical protein","4","387","105","172","3.66972477064","30.7692307692","0.0169312169312","6.68457680679e-41","1.49139593136e-36","4.26113123246e-39"
"kdsD_2","","D-arabinose 5-phosphate isomerase","25","487","84","72","22.9357798165","12.8801431127","0.0440011733646","1.51064126219e-40","3.37039172008e-36","9.60225561277e-39"
"group_5839","","hypothetical protein","109","212","0","347","100.0","62.0751341682","inf","2.0360639511e-40","4.54266228129e-36","1.29052905719e-38"
"yfjP_2","","CP4-57 prophage; predicted GTP-binding protein","1","358","108","201","0.917431192661","35.9570661896","0.00519863438858","2.46021637054e-40","5.4889887443e-36","1.5549543185e-38"
