"Gene","Non-unique Gene name","Annotation","Number_pos_present_in","Number_neg_present_in","Number_pos_not_present_in","Number_neg_not_present_in","Sensitivity","Specificity","Odds_ratio","Naive_p","Bonferroni_p","Benjamini_H_p"
"cspI","","Qin prophage; cold shock protein","52","56","34","526","60.4651162791","90.3780068729","14.3655462185","7.18644199999e-25","1.60336707462e-20","9.05857104304e-23"
"group_4284","","hypothetical protein","81","222","5","360","94.1860465116","61.8556701031","26.2702702703","7.64079881004e-25","1.70473862251e-20","9.57718327252e-23"
"rrrQ_2","","Qin prophage; predicted lysozyme","51","53","35","529","59.3023255814","90.8934707904","14.54393531","9.38166035533e-25","2.09314224188e-20","1.16935320775e-22"
"yfjJ_3","","hypothetical protein","38","18","48","564","44.1860465116","96.9072164948","24.8055555556","1.35100993973e-24","3.01423827652e-20","1.67457682029e-22"
"group_9184","","hypothetical protein","1","312","85","270","1.16279069767","46.3917525773","0.0101809954751","1.43962645404e-24","3.21195058161e-20","1.77455833238e-22"
"group_5245","","hypothetical protein","1","311","85","271","1.16279069767","46.5635738832","0.0102515604312","1.6318069177e-24","3.64072441408e-20","2.00039802971e-22"
"group_6522","","hypothetical protein","40","23","46","559","46.511627907","96.0481099656","21.1342155009","2.45220899115e-24","5.47112348015e-20","2.98968496183e-22"
"group_7037","","hypothetical protein","76","185","10","397","88.3720930233","68.2130584192","16.3091891892","3.64838388489e-24","8.13990928557e-20","4.42386374216e-22"
"yaiP","","putative glucosyltransferase","78","202","8","380","90.6976744186","65.2920962199","18.3415841584","5.02010661822e-24","1.12003598759e-19","6.04120480023e-22"
"group_4559","","hypothetical protein","42","548","44","34","48.8372093023","5.84192439863","0.0592236230922","5.03636812712e-24","1.12366409284e-19","6.04120480023e-22"
"group_5154","","hypothetical protein","40","24","46","558","46.511627907","95.8762886598","20.2173913043","6.05519734659e-24","1.35097508e-19","7.22446566844e-22"
"group_983","","hypothetical protein","50","53","36","529","58.1395348837","90.8934707904","13.8626834382","7.24565863491e-24","1.61657889804e-19","8.59882392572e-22"
"group_8423","","hypothetical protein","85","277","1","305","98.8372093023","52.4054982818","93.5920577617","7.90534847489e-24","1.76376229823e-19","9.33207565203e-22"
"group_13806","","hypothetical protein","55","72","31","510","63.9534883721","87.6288659794","12.5672043011","9.88878080137e-24","2.20628588459e-19","1.16120309715e-21"
"symE","","toxin-like protein of the SOS response","84","263","2","319","97.6744186047","54.8109965636","50.9429657795","1.0274491156e-23","2.29234172181e-19","1.20017891194e-21"
"group_12894","","hypothetical protein","59","89","27","493","68.6046511628","84.7079037801","12.1044527674","1.04581980522e-23","2.33332856743e-19","1.20897853234e-21"
"group_12893","","hypothetical protein","59","89","27","493","68.6046511628","84.7079037801","12.1044527674","1.04581980522e-23","2.33332856743e-19","1.20897853234e-21"
"group_10740","","hypothetical protein","58","86","28","496","67.4418604651","85.2233676976","11.9468438538","2.00567924676e-23","4.47487096744e-19","2.3066345193e-21"
"ogrK","","DNA-binding transcriptional regulator, prophage P2 remnant","62","105","24","477","72.0930232558","81.9587628866","11.7357142857","2.40709764342e-23","5.37047555225e-19","2.75409002679e-21"
"group_2117","","hypothetical protein","59","91","27","491","68.6046511628","84.3642611684","11.7903947904","2.57099588949e-23","5.73614892904e-19","2.92660659645e-21"
"group_7613","","hypothetical protein","34","13","52","569","39.5348837209","97.7663230241","28.6183431953","3.02945686259e-23","6.75902120613e-19","3.43097523154e-21"
"group_9125","","hypothetical protein","62","106","24","476","72.0930232558","81.7869415808","11.6006289308","3.63608376849e-23","8.11246649589e-19","4.09720530095e-21"
"group_5624","glmU_2","Bifunctional protein GlmU","0","284","86","298","0.0","51.2027491409","0.0","3.80444905768e-23","8.4881062926e-19","4.26538004653e-21"
"group_5446","","hypothetical protein","25","1","61","581","29.0697674419","99.8281786942","238.114754098","4.26863769874e-23","9.52375756965e-19","4.76187878482e-21"
"group_3180","","hypothetical protein","39","24","47","558","45.3488372093","95.8762886598","19.2925531915","4.88311016516e-23","1.08947070895e-18","5.39341935123e-21"
"group_3721","","hypothetical protein","39","24","47","558","45.3488372093","95.8762886598","19.2925531915","4.88311016516e-23","1.08947070895e-18","5.39341935123e-21"
"group_2816","ydfT_2","Qin prophage; predicted antitermination protein Q","51","60","35","522","59.3023255814","89.6907216495","12.6771428571","5.31160512384e-23","1.18507221918e-18","5.83779418315e-21"
"yieL","","putative xylanase","84","271","2","311","97.6744186047","53.4364261168","48.1992619926","6.0198091458e-23","1.34307961852e-18","6.58372362019e-21"
"borD_1","","bacteriophage lambda Bor protein ","74","180","12","402","86.0465116279","69.0721649485","13.7722222222","8.31812012018e-23","1.85585578001e-18","9.05295502445e-21"
