"Gene","Non-unique Gene name","Annotation","Number_pos_present_in","Number_neg_present_in","Number_pos_not_present_in","Number_neg_not_present_in","Sensitivity","Specificity","Odds_ratio","Naive_p","Bonferroni_p","Benjamini_H_p"
"prpR_2","","PrpR DNA-binding transcriptional dual regulator","1","407","92","168","1.0752688172","29.2173913043","0.00448670013887","9.48443331451e-42","2.1160719168e-37","1.17559550933e-39"
"group_10379","","hypothetical protein","79","85","14","490","84.9462365591","85.2173913043","32.5294117647","1.6658139244e-41","3.71659744673e-37","2.0533687551e-39"
"group_12540","","hypothetical protein","85","116","8","459","91.3978494624","79.8260869565","42.0420258621","1.70300195744e-41","3.79956766724e-37","2.08767454244e-39"
"group_10946","ogrK","DNA-binding transcriptional regulator, prophage P2 remnant","73","61","20","514","78.4946236559","89.3913043478","30.7557377049","1.75568782628e-41","3.91711510922e-37","2.12886690718e-39"
"group_10951","xerC_3","Tyrosine recombinase XerC","73","61","20","514","78.4946236559","89.3913043478","30.7557377049","1.75568782628e-41","3.91711510922e-37","2.12886690718e-39"
"group_6086","","hypothetical protein","93","183","0","392","100.0","68.1739130435","inf","3.77839887966e-41","8.42998574041e-37","4.55674904887e-39"
"group_13429","","hypothetical protein","53","12","40","563","56.9892473118","97.9130434783","62.1645833333","4.13967482314e-41","9.23602849791e-37","4.96560671931e-39"
"group_10745","","hypothetical protein","93","184","0","391","100.0","68.0","inf","5.68813309601e-41","1.26907937505e-36","6.7865207222e-39"
"group_9791","","hypothetical protein","64","35","29","540","68.8172043011","93.9130434783","34.0492610837","6.02550708179e-41","1.34435088502e-36","7.15080257988e-39"
"group_4632","bcsQ","putative cellulose biosynthesis protein","89","146","4","429","95.6989247312","74.6086956522","65.3784246575","7.64712379467e-41","1.70614978983e-36","9.02724756523e-39"
"tsr","","methyl accepting chemotaxis protein - serine sensing","0","390","93","185","0.0","32.1739130435","0.0","8.54757297671e-41","1.90704900683e-36","1.0037100036e-38"
"caeB","","Carboxylesterase B","86","126","7","449","92.4731182796","78.0869565217","43.7800453515","1.24240314855e-40","2.77192566473e-36","1.45126998153e-38"
"group_9297","","hypothetical protein","53","13","40","562","56.9892473118","97.7391304348","57.2807692308","1.96494102498e-40","4.38397992083e-36","2.28332287543e-38"
"ytiC","","Protein YtiC","78","85","15","490","83.8709677419","85.2173913043","29.9764705882","2.70869080629e-40","6.04336005791e-36","3.1312746414e-38"
"yfdS","","CPS-53 (KpLE1) prophage; predicted protein","62","33","31","542","66.6666666667","94.2608695652","32.8484848485","1.25314779252e-39","2.7958980399e-35","1.44118455665e-37"
"gltS_1","","glutamate:sodium symporter","56","20","37","555","60.2150537634","96.5217391304","42.0","1.83787175778e-39","4.10047567878e-35","2.1028080404e-37"
"group_6714","","hypothetical protein","79","93","14","482","84.9462365591","83.8260869565","29.2457757296","2.10670420188e-39","4.70026774481e-35","2.39809578817e-37"
"group_10520","ldrD_2","LdrD peptide of the LdrD-RdlD toxin-antitoxin system","81","103","12","472","87.0967741935","82.0869565217","30.932038835","2.2885735143e-39","5.10603636776e-35","2.59189663338e-37"
"nfsA","","NADPH nitroreductase monomer","20","507","73","68","21.5053763441","11.8260869565","0.0367458323201","2.62708575344e-39","5.86129102451e-35","2.96024799218e-37"
"rzpD_3","","DLP12 prophage; predicted murein endopeptidase","93","194","0","381","100.0","66.2608695652","inf","3.08557854168e-39","6.88423428435e-35","3.45941421324e-37"
"group_12548","","hypothetical protein","65","42","28","533","69.8924731183","92.6956521739","29.4600340136","3.21425551444e-39","7.17132547826e-35","3.58566273913e-37"
"group_9232","","hypothetical protein","74","73","19","502","79.5698924731","87.3043478261","26.7829848594","5.65833381134e-39","1.26243085665e-34","6.28075053059e-37"
"group_2749","","hypothetical protein","73","70","20","505","78.4946236559","87.8260869565","26.3321428571","1.02342647563e-38","2.28336680978e-34","1.1303796088e-36"
"group_10633","","hypothetical protein","50","11","43","564","53.7634408602","98.0869565217","59.6194503171","1.38398437781e-38","3.08780754532e-34","1.52108746075e-36"
"group_3112","","hypothetical protein","85","131","8","444","91.3978494624","77.2173913043","36.0114503817","3.32725169489e-38","7.42343125647e-34","3.62118597877e-36"
"group_6713","","hypothetical protein","8","444","85","131","8.60215053763","22.7826086957","0.027768945416","3.32725169489e-38","7.42343125647e-34","3.62118597877e-36"
"group_11055","","hypothetical protein","68","54","25","521","73.1182795699","90.6086956522","26.242962963","3.3777292598e-38","7.53605175154e-34","3.65827754929e-36"
"group_13603","","hypothetical protein","66","48","27","527","70.9677419355","91.652173913","26.837962963","4.24985032202e-38","9.48184105346e-34","4.58059954273e-36"
"ybiP_3","","putative hydrolase, inner membrane","76","85","17","490","81.7204301075","85.2173913043","25.7716262976","5.84291224992e-38","1.30361215208e-33","6.26736611576e-36"
"group_2031","cbtA_1","CP4-44 prophage; toxin of the CbtA-CbeA toxin-antitoxin system","0","372","93","203","0.0","35.3043478261","0.0","9.73376408795e-38","2.17170010566e-33","1.03909095965e-35"
"group_1614","","hypothetical protein","72","70","21","505","77.4193548387","87.8260869565","24.7346938776","1.31187341549e-37","2.92692077729e-33","1.39377179871e-35"
"phoE_2","","outer membrane porin E","0","371","93","204","0.0","35.4782608696","0.0","1.41712153633e-37","3.16173985972e-33","1.49845490982e-35"
"group_4563","nfsA","NADPH nitroreductase monomer","73","74","20","501","78.4946236559","87.1304347826","24.7114864865","1.42476608229e-37","3.1787956062e-33","1.49943188972e-35"
"group_5407","","hypothetical protein","84","128","9","447","90.3225806452","77.7391304348","32.59375","1.57320595817e-37","3.50997981328e-33","1.64017748284e-35"
"group_3641","","hypothetical protein","84","128","9","447","90.3225806452","77.7391304348","32.59375","1.57320595817e-37","3.50997981328e-33","1.64017748284e-35"
"group_3135","","hypothetical protein","64","44","29","531","68.8172043011","92.347826087","26.6332288401","2.0862041787e-37","4.65453014309e-33","2.16489774097e-35"
"group_10949","","hypothetical protein","73","75","20","500","78.4946236559","86.9565217391","24.3333333333","2.70534311371e-37","6.03589102101e-33","2.79439399121e-35"
"group_12805","","hypothetical protein","50","13","43","562","53.7634408602","97.7391304348","50.2683363148","3.00062071363e-37","6.69468487419e-33","3.07095636431e-35"
"group_12806","","hypothetical protein","50","13","43","562","53.7634408602","97.7391304348","50.2683363148","3.00062071363e-37","6.69468487419e-33","3.07095636431e-35"
"group_1038","","hypothetical protein","58","29","35","546","62.3655913978","94.9565217391","31.2","3.7711471664e-37","8.41380644297e-33","3.84192075021e-35"
"group_5357","tsr","methyl accepting chemotaxis protein - serine sensing","90","174","3","401","96.7741935484","69.7391304348","69.1379310345","4.00202254494e-37","8.9289125e-33","4.04023190045e-35"
"hsdR","","host restriction; endonuclease R","90","174","3","401","96.7741935484","69.7391304348","69.1379310345","4.00202254494e-37","8.9289125e-33","4.04023190045e-35"
"group_4133","","hypothetical protein","83","124","10","451","89.247311828","78.4347826087","30.1879032258","4.14502085379e-37","9.24795602689e-33","4.16574595806e-35"
"oppA_2","","peptide ABC transporter - periplasmic binding protein","41","2","52","573","44.0860215054","99.652173913","225.894230769","5.85184099241e-37","1.30560424382e-32","5.82859037418e-35"
"group_3435","rusA_4","endodeoxyribonuclease RUS (Holliday junction resolvase)","41","2","52","573","44.0860215054","99.652173913","225.894230769","5.85184099241e-37","1.30560424382e-32","5.82859037418e-35"
"group_8170","","hypothetical protein","83","125","10","450","89.247311828","78.2608695652","29.88","6.75002652329e-37","1.50599841761e-32","6.63435426261e-35"
"group_9955","","hypothetical protein","83","125","10","450","89.247311828","78.2608695652","29.88","6.75002652329e-37","1.50599841761e-32","6.63435426261e-35"
"group_6109","","hypothetical protein","83","125","10","450","89.247311828","78.2608695652","29.88","6.75002652329e-37","1.50599841761e-32","6.63435426261e-35"
"group_4051","","hypothetical protein","74","81","19","494","79.5698924731","85.9130434783","23.7530864198","9.01238890248e-37","2.01075408803e-32","8.7934815062e-35"
"hsdS","","specificity determinant for hsdM and hsdR","90","176","3","399","96.7741935484","69.3913043478","68.0113636364","9.02562531899e-37","2.01370726492e-32","8.7934815062e-35"
"dam_1","","DNA adenine methyltransferase","74","82","19","493","79.5698924731","85.7391304348","23.4159178434","1.65207178022e-36","3.68593734885e-32","1.59564387396e-34"
"group_5941","","hypothetical protein","74","82","19","493","79.5698924731","85.7391304348","23.4159178434","1.65207178022e-36","3.68593734885e-32","1.59564387396e-34"
"group_12666","","hypothetical protein","72","74","21","501","77.4193548387","87.1304347826","23.2123552124","1.76342080981e-36","3.93436816877e-32","1.69584834861e-34"
"group_10868","","hypothetical protein","0","364","93","211","0.0","36.6956521739","0.0","1.88366061779e-36","4.20263520434e-32","1.80370609628e-34"
"phoE","","outer membrane porin E","91","188","2","387","97.8494623656","67.3043478261","93.6622340426","2.37974704514e-36","5.30945363242e-32","2.26899727881e-34"
"phoE_1","","outer membrane porin E","2","386","91","189","2.15053763441","32.8695652174","0.0107612594659","3.50771738411e-36","7.82606825568e-32","3.33024181093e-34"
"group_1381","","hypothetical protein","39","1","54","574","41.935483871","99.8260869565","414.555555556","3.88177068864e-36","8.66061858343e-32","3.66975363705e-34"
"group_10948","","hypothetical protein","74","84","19","491","79.5698924731","85.3913043478","22.7656641604","5.45620221684e-36","1.2173332766e-31","4.86933310639e-34"
"group_13228","","hypothetical protein","74","84","19","491","79.5698924731","85.3913043478","22.7656641604","5.45620221684e-36","1.2173332766e-31","4.86933310639e-34"
"group_13226","","hypothetical protein","74","84","19","491","79.5698924731","85.3913043478","22.7656641604","5.45620221684e-36","1.2173332766e-31","4.86933310639e-34"
"group_13224","","hypothetical protein","74","84","19","491","79.5698924731","85.3913043478","22.7656641604","5.45620221684e-36","1.2173332766e-31","4.86933310639e-34"
"group_13227","","hypothetical protein","74","84","19","491","79.5698924731","85.3913043478","22.7656641604","5.45620221684e-36","1.2173332766e-31","4.86933310639e-34"
"group_4054","","hypothetical protein","74","84","19","491","79.5698924731","85.3913043478","22.7656641604","5.45620221684e-36","1.2173332766e-31","4.86933310639e-34"
"group_4052","","hypothetical protein","74","84","19","491","79.5698924731","85.3913043478","22.7656641604","5.45620221684e-36","1.2173332766e-31","4.86933310639e-34"
"group_9229","","hypothetical protein","74","84","19","491","79.5698924731","85.3913043478","22.7656641604","5.45620221684e-36","1.2173332766e-31","4.86933310639e-34"
"group_6764","","hypothetical protein","74","84","19","491","79.5698924731","85.3913043478","22.7656641604","5.45620221684e-36","1.2173332766e-31","4.86933310639e-34"
"group_6761","","hypothetical protein","74","84","19","491","79.5698924731","85.3913043478","22.7656641604","5.45620221684e-36","1.2173332766e-31","4.86933310639e-34"
"group_6763","","hypothetical protein","74","84","19","491","79.5698924731","85.3913043478","22.7656641604","5.45620221684e-36","1.2173332766e-31","4.86933310639e-34"
"group_4746","","hypothetical protein","74","84","19","491","79.5698924731","85.3913043478","22.7656641604","5.45620221684e-36","1.2173332766e-31","4.86933310639e-34"
"group_9233","","hypothetical protein","74","84","19","491","79.5698924731","85.3913043478","22.7656641604","5.45620221684e-36","1.2173332766e-31","4.86933310639e-34"
"group_9230","","hypothetical protein","74","84","19","491","79.5698924731","85.3913043478","22.7656641604","5.45620221684e-36","1.2173332766e-31","4.86933310639e-34"
"group_2180","","hypothetical protein","73","80","20","495","78.4946236559","86.0869565217","22.584375","6.06462480154e-36","1.35307843947e-31","5.36935888679e-34"
"group_4053","","hypothetical protein","73","80","20","495","78.4946236559","86.0869565217","22.584375","6.06462480154e-36","1.35307843947e-31","5.36935888679e-34"
"intB_1","","KpLE2 phage-like element; predicted integrase","84","136","9","439","90.3225806452","76.347826087","30.1274509804","6.82882220892e-36","1.52357852303e-31","6.02204949815e-34"
"group_5891","","hypothetical protein","48","12","45","563","51.6129032258","97.9130434783","50.0444444444","8.04785527192e-36","1.79555698972e-31","7.04195425361e-34"
"group_1662","insB-1_2","IS1 protein InsB","79","108","14","467","84.9462365591","81.2173913043","24.4001322751","8.04848879328e-36","1.79569833467e-31","7.04195425361e-34"
"group_10947","","hypothetical protein","74","85","19","490","79.5698924731","85.2173913043","22.4520123839","9.83223733912e-36","2.19367047273e-31","8.43719412589e-34"
"group_13219","","hypothetical protein","74","85","19","490","79.5698924731","85.2173913043","22.4520123839","9.83223733912e-36","2.19367047273e-31","8.43719412589e-34"
"group_13220","","hypothetical protein","74","85","19","490","79.5698924731","85.2173913043","22.4520123839","9.83223733912e-36","2.19367047273e-31","8.43719412589e-34"
"gpFI_1","","Putative prophage major tail sheath protein","74","85","19","490","79.5698924731","85.2173913043","22.4520123839","9.83223733912e-36","2.19367047273e-31","8.43719412589e-34"
"group_4447","","hypothetical protein","74","85","19","490","79.5698924731","85.2173913043","22.4520123839","9.83223733912e-36","2.19367047273e-31","8.43719412589e-34"
"group_10743","","hypothetical protein","93","216","0","359","100.0","62.4347826087","inf","1.14459026129e-35","2.55369533195e-31","9.78427330251e-34"
"group_6919","","hypothetical protein","64","49","29","526","68.8172043011","91.4782608696","23.6903589022","1.18156397429e-35","2.63618738304e-31","1.00617839047e-33"
"group_12867","","hypothetical protein","93","217","0","358","100.0","62.2608695652","inf","1.63512894469e-35","3.64813618851e-31","1.38712402605e-33"
"group_2768","","hypothetical protein","56","29","37","546","60.2150537634","94.9565217391","28.495806151","4.25765099796e-35","9.49924514154e-31","3.59819891725e-33"
"caiA_1","","crotonobetainyl-CoA reductase","10","441","83","134","10.752688172","23.3043478261","0.0366090211185","4.72523890781e-35","1.05424805272e-30","3.83362928262e-33"
"group_12266","","hypothetical protein","10","441","83","134","10.752688172","23.3043478261","0.0366090211185","4.72523890781e-35","1.05424805272e-30","3.83362928262e-33"
"ppsE","","Phthiocerol synthesis polyketide synthase type I PpsE","10","441","83","134","10.752688172","23.3043478261","0.0366090211185","4.72523890781e-35","1.05424805272e-30","3.83362928262e-33"
"pikAV_1","","Thioesterase PikA5","10","441","83","134","10.752688172","23.3043478261","0.0366090211185","4.72523890781e-35","1.05424805272e-30","3.83362928262e-33"
"aam","","Acylamidase","10","441","83","134","10.752688172","23.3043478261","0.0366090211185","4.72523890781e-35","1.05424805272e-30","3.83362928262e-33"
"group_13161","","hypothetical protein","10","441","83","134","10.752688172","23.3043478261","0.0366090211185","4.72523890781e-35","1.05424805272e-30","3.83362928262e-33"
"fenF","","Malonyl CoA-acyl carrier protein transacylase","10","441","83","134","10.752688172","23.3043478261","0.0366090211185","4.72523890781e-35","1.05424805272e-30","3.83362928262e-33"
"mepA_1","","Multidrug export protein MepA","10","441","83","134","10.752688172","23.3043478261","0.0366090211185","4.72523890781e-35","1.05424805272e-30","3.83362928262e-33"
"group_10922","","hypothetical protein","10","441","83","134","10.752688172","23.3043478261","0.0366090211185","4.72523890781e-35","1.05424805272e-30","3.83362928262e-33"
"flp","","Protein flp","10","441","83","134","10.752688172","23.3043478261","0.0366090211185","4.72523890781e-35","1.05424805272e-30","3.83362928262e-33"
"srfAA","","Surfactin synthase subunit 1","10","441","83","134","10.752688172","23.3043478261","0.0366090211185","4.72523890781e-35","1.05424805272e-30","3.83362928262e-33"
"group_2554","","hypothetical protein","59","37","34","538","63.4408602151","93.5652173913","25.2321144674","7.21112261433e-35","1.60887356648e-30","5.82925205247e-33"
"group_11379","intS_1","CPS-53 (KpLE1) prophage; prophage CPS-53 integrase","39","2","54","573","41.935483871","99.652173913","206.916666667","7.29054782725e-35","1.62659412574e-30","5.87218095934e-33"
"sfp","","4'-phosphopantetheinyl transferase Sfp","10","440","83","135","10.752688172","23.4782608696","0.0369660460022","7.46389717655e-35","1.66527009906e-30","5.90521311723e-33"
"dltA_2","","D-alanine--D-alanyl carrier protein ligase","10","440","83","135","10.752688172","23.4782608696","0.0369660460022","7.46389717655e-35","1.66527009906e-30","5.90521311723e-33"
"yagA","","CP4-6 prophage; predicted DNA-binding transcriptional regulator","10","440","83","135","10.752688172","23.4782608696","0.0369660460022","7.46389717655e-35","1.66527009906e-30","5.90521311723e-33"
"group_1881","","IS3 family transposase IS1400","10","440","83","135","10.752688172","23.4782608696","0.0369660460022","7.46389717655e-35","1.66527009906e-30","5.90521311723e-33"
"group_9205","","hypothetical protein","10","440","83","135","10.752688172","23.4782608696","0.0369660460022","7.46389717655e-35","1.66527009906e-30","5.90521311723e-33"
"yjcE_1","","YjcE CPA1 transporter","88","171","5","404","94.623655914","70.2608695652","41.5812865497","1.15807873837e-34","2.58378947317e-30","9.1299981384e-33"
"dltC","","D-alanyl carrier protein","10","439","83","136","10.752688172","23.652173913","0.0373246974229","1.17562517703e-34","2.62293733247e-30","9.17110955409e-33"
"rcsA_1","","Transcriptional regulatory protein RcsA","10","439","83","136","10.752688172","23.652173913","0.0373246974229","1.17562517703e-34","2.62293733247e-30","9.17110955409e-33"
"grsB","","Gramicidin S synthase 2","10","439","83","136","10.752688172","23.652173913","0.0373246974229","1.17562517703e-34","2.62293733247e-30","9.17110955409e-33"
"group_8348","","hypothetical protein","51","20","42","555","54.8387096774","96.5217391304","33.6964285714","2.79219508103e-34","6.22966644529e-30","2.17061548616e-32"
"group_2305","dltA_1","D-alanine--D-alanyl carrier protein ligase","10","437","83","138","10.752688172","24.0","0.0380469245403","2.89212108312e-34","6.45261134855e-30","2.24049005158e-32"
"yegD","","actin family protein","46","562","47","13","49.4623655914","2.26086956522","0.0226395093511","3.64646527373e-34","8.13562867221e-30","2.81509642637e-32"
"group_5839","","hypothetical protein","93","228","0","347","100.0","60.347826087","inf","7.56828725186e-34","1.68856056876e-29","5.8226226509e-32"
"group_10740","","hypothetical protein","69","75","24","500","74.1935483871","86.9565217391","19.1666666667","4.5353615578e-33","1.01188451716e-28","3.477266382e-31"
"paaH","","3-hydroxyadipyl-CoA dehydrogenase (NAD+)","9","423","84","152","9.67741935484","26.4347826087","0.0385005065856","7.57946600623e-33","1.69105466065e-28","5.77151761314e-31"
"group_5824","","hypothetical protein","9","423","84","152","9.67741935484","26.4347826087","0.0385005065856","7.57946600623e-33","1.69105466065e-28","5.77151761314e-31"
"group_4625","yieL","putative xylanase","0","340","93","235","0.0","40.8695652174","0.0","8.01347054643e-33","1.78788541362e-28","6.08124290345e-31"
"group_6980","","hypothetical protein","38","3","55","572","40.8602150538","99.4782608696","131.733333333","9.90062646171e-33","2.20892876987e-28","7.46259719551e-31"
"group_15498","","hypothetical protein","38","3","55","572","40.8602150538","99.4782608696","131.733333333","9.90062646171e-33","2.20892876987e-28","7.46259719551e-31"
"group_5552","","hypothetical protein","24","498","69","77","25.8064516129","13.3913043478","0.0537803387463","1.49618246709e-32","3.33813270234e-28","1.12395040483e-30"
"group_3216","","hypothetical protein","93","237","0","338","100.0","58.7826086957","inf","1.55550042413e-32","3.47047699628e-28","1.16458959607e-30"
"group_3259","","hypothetical protein","51","24","42","551","54.8387096774","95.8260869565","27.8779761905","2.39863520208e-32","5.35159499936e-28","1.78983110347e-30"
"group_13068","","hypothetical protein","0","336","93","239","0.0","41.5652173913","0.0","3.00511677875e-32","6.70471604507e-28","2.23490534836e-30"
"group_13159","intB_2","KpLE2 phage-like element; predicted integrase","10","426","83","149","10.752688172","25.9130434783","0.0421403925561","3.37814638762e-32","7.53698240541e-28","2.50398086559e-30"
"insF-1_2","","IS3 element protein InsF","84","156","9","419","90.3225806452","72.8695652174","25.0683760684","3.96108740534e-32","8.83758211006e-28","2.92635169207e-30"
"yeeT_4","","CP4-44 prophage; predicted protein","43","10","50","565","46.2365591398","98.2608695652","48.59","4.45300107927e-32","9.93509070796e-28","3.27890782441e-30"
"group_184","flu","CP4-44 prophage; antigen 43 (Ag43) phase-variable biofilm formation autotransporter","65","64","28","511","69.8924731183","88.8695652174","18.53515625","4.67151738529e-32","1.04226224383e-27","3.42849422313e-30"
"group_4539","","IS4 family transposase ISVsa5","39","5","54","570","41.935483871","99.1304347826","82.3333333333","7.41910610713e-32","1.65527676356e-27","5.42713692971e-30"
"group_1560","lexA_2","LexA repressor","37","3","56","572","39.7849462366","99.4782608696","125.976190476","1.02938667967e-31","2.29666462101e-27","7.50543993795e-30"
"group_6576","","hypothetical protein","93","243","0","332","100.0","57.7391304348","inf","1.40659084933e-31","3.13824484395e-27","1.02222959086e-29"
"group_3972","","hypothetical protein","93","245","0","330","100.0","57.3913043478","inf","2.26309527667e-31","5.04919187179e-27","1.63934801032e-29"
"betT_2","","choline:H+ symporter","83","154","10","421","89.247311828","73.2173913043","22.6902597403","2.66126693007e-31","5.93755264769e-27","1.92153807368e-29"
"group_7707","","hypothetical protein","92","233","1","342","98.9247311828","59.4782608696","135.038626609","4.04951420326e-31","9.03487113889e-27","2.91447456093e-29"
"group_10742","","hypothetical protein","93","247","0","328","100.0","57.0434782609","inf","4.07795676038e-31","9.09832932809e-27","2.92550782254e-29"
"ymfK_1","","e14 prophage; predicted repressor protein","93","248","0","327","100.0","56.8695652174","inf","5.55441891022e-31","1.23924640306e-26","3.97194359955e-29"
"group_17450","","hypothetical protein","34","1","59","574","36.5591397849","99.8260869565","330.779661017","5.65882925514e-31","1.26254139512e-26","4.03367857864e-29"
"group_2341","","hypothetical protein","37","4","56","571","39.7849462366","99.3043478261","94.3169642857","9.6354055189e-31","2.14975532532e-26","6.84635453924e-29"
"group_7805","","hypothetical protein","4","370","89","205","4.30107526882","35.652173913","0.0249013058002","1.53585717135e-30","3.42665093499e-26","1.08782569365e-28"
"mbeA","","DNA relaxase MbeA","50","26","43","549","53.7634408602","95.4782608696","24.5527728086","1.70825505924e-30","3.81128786267e-26","1.20411443441e-28"
"yieH_2","","6-phosphogluconate phosphatase","0","324","93","251","0.0","43.652173913","0.0","1.71083445703e-30","3.81704275709e-26","1.20411443441e-28"
"group_9861","cbrB","putative inner membrane protein","0","322","93","253","0.0","44.0","0.0","2.80801533045e-30","6.26496300377e-26","1.97011415213e-28"
"group_4273","","hypothetical protein","83","160","10","415","89.247311828","72.1739130435","21.528125","2.9356436323e-30","6.54971450803e-26","2.05320204014e-28"
"group_1274","","hypothetical protein","70","91","23","484","75.2688172043","84.1739130435","16.1872909699","3.62345418458e-30","8.08428863122e-26","2.52634019726e-28"
"cbrB","","putative inner membrane protein","93","254","0","321","100.0","55.8260869565","inf","3.73870608951e-30","8.34142715631e-26","2.5985754381e-28"
"group_826","era_2","GTPase Era","61","58","32","517","65.5913978495","89.9130434783","16.9919181034","6.60320875292e-30","1.47324190486e-25","4.57528541883e-28"
"group_5840","","hypothetical protein","93","256","0","319","100.0","55.4782608696","inf","1.06389930893e-29","2.37366574814e-25","7.34881036577e-28"
"group_13070","","hypothetical protein","0","316","93","259","0.0","45.0434782609","0.0","1.84482472537e-29","4.11598844478e-25","1.27036680394e-27"
"group_8424","","hypothetical protein","42","13","51","562","45.1612903226","97.7391304348","35.6018099548","3.11042339258e-29","6.93966563118e-25","2.13528173267e-27"
"group_4492","","hypothetical protein","52","34","41","541","55.9139784946","94.0869565217","20.1807747489","3.29796720987e-29","7.35809464194e-25","2.25708424599e-27"
"group_4510","cbl","Cbl DNA-binding transcriptional activator","85","181","8","394","91.3978494624","68.5217391304","23.1284530387","3.91260959176e-29","8.72942326019e-25","2.66954839761e-27"
"group_12663","fecD_2","ferric dicitrate ABC transporter - membrane subunit","87","197","6","378","93.5483870968","65.7391304348","27.8223350254","4.26666343046e-29","9.51935277969e-25","2.85010562266e-27"
"yjhV","","KpLE2 phage-like element; predicted protein","87","197","6","378","93.5483870968","65.7391304348","27.8223350254","4.26666343046e-29","9.51935277969e-25","2.85010562266e-27"
"fecR","","regulator for fec operon, periplasmic","87","197","6","378","93.5483870968","65.7391304348","27.8223350254","4.26666343046e-29","9.51935277969e-25","2.85010562266e-27"
"fecB","","ferric dicitrate ABC transporter - periplasmic binding protein","87","197","6","378","93.5483870968","65.7391304348","27.8223350254","4.26666343046e-29","9.51935277969e-25","2.85010562266e-27"
"fecA","","ferric citrate outer membrane porin FecA","87","197","6","378","93.5483870968","65.7391304348","27.8223350254","4.26666343046e-29","9.51935277969e-25","2.85010562266e-27"
"fecI","","RNA polymerase, sigma 19 factor","87","197","6","378","93.5483870968","65.7391304348","27.8223350254","4.26666343046e-29","9.51935277969e-25","2.85010562266e-27"
"fecE_2","","ferric dicitrate ABC transporter - ATP binding subunit","87","197","6","378","93.5483870968","65.7391304348","27.8223350254","4.26666343046e-29","9.51935277969e-25","2.85010562266e-27"
"cbl","","Cbl DNA-binding transcriptional activator","8","393","85","182","8.60215053763","31.652173913","0.0435862894776","5.62769762906e-29","1.25559561802e-24","3.74804662095e-27"
"group_10070","","hypothetical protein","61","574","32","1","65.5913978495","0.173913043478","0.00332099303136","5.87052506249e-29","1.30977284669e-24","3.88656631066e-27"
"group_6287","xerC_5","Tyrosine recombinase XerC","32","1","61","574","34.4086021505","99.8260869565","301.114754098","5.87052506249e-29","1.30977284669e-24","3.88656631066e-27"
"yieL","","putative xylanase","93","262","0","313","100.0","54.4347826087","inf","6.7849189345e-29","1.51378326348e-24","4.46543735538e-27"
"group_9184","","hypothetical protein","0","313","93","262","0.0","45.5652173913","0.0","6.7849189345e-29","1.51378326348e-24","4.46543735538e-27"
"group_651","","hypothetical protein","50","30","43","545","53.7634408602","94.7826086957","21.1240310078","7.33481795601e-29","1.63647123417e-24","4.81315068872e-27"
"yjiQ","","hypothetical protein","93","263","0","312","100.0","54.2608695652","inf","7.57055629297e-29","1.68906681453e-24","4.93879185534e-27"
"group_5245","","hypothetical protein","0","312","93","263","0.0","45.7391304348","0.0","7.57055629297e-29","1.68906681453e-24","4.93879185534e-27"
"group_13277","","hypothetical protein","0","311","93","264","0.0","45.9130434783","0.0","9.07896215968e-29","2.02560724745e-24","5.90556048818e-27"
"group_11003","","hypothetical protein","0","308","93","267","0.0","46.4347826087","0.0","3.68234821132e-28","8.21568709428e-24","2.38135857805e-26"
"group_13331","","hypothetical protein","0","308","93","267","0.0","46.4347826087","0.0","3.68234821132e-28","8.21568709428e-24","2.38135857805e-26"
"group_2025","cbtA_2","CP4-44 prophage; toxin of the CbtA-CbeA toxin-antitoxin system","47","25","46","550","50.5376344086","95.652173913","22.4782608696","4.24572784878e-28","9.47264340341e-24","2.73775820908e-26"
"group_3441","rusA_2","endodeoxyribonuclease RUS (Holliday junction resolvase)","46","23","47","552","49.4623655914","96.0","23.4893617021","4.99542630278e-28","1.11452956241e-23","3.21190075624e-26"
"group_6574","","hypothetical protein","93","270","0","305","100.0","53.0434782609","inf","5.31063458236e-28","1.18485568167e-23","3.40475770595e-26"
"group_4028","","hypothetical protein","0","304","93","271","0.0","47.1304347826","0.0","6.72181696412e-28","1.49970458287e-23","4.29714780191e-26"
"group_15500","","hypothetical protein","38","9","55","566","40.8602150538","98.4347826087","43.4505050505","7.38998500867e-28","1.64877955528e-23","4.5927007111e-26"
"group_15501","","hypothetical protein","38","9","55","566","40.8602150538","98.4347826087","43.4505050505","7.38998500867e-28","1.64877955528e-23","4.5927007111e-26"
"group_15503","","hypothetical protein","38","9","55","566","40.8602150538","98.4347826087","43.4505050505","7.38998500867e-28","1.64877955528e-23","4.5927007111e-26"
"group_15504","","hypothetical protein","38","9","55","566","40.8602150538","98.4347826087","43.4505050505","7.38998500867e-28","1.64877955528e-23","4.5927007111e-26"
"group_11675","","hypothetical protein","38","9","55","566","40.8602150538","98.4347826087","43.4505050505","7.38998500867e-28","1.64877955528e-23","4.5927007111e-26"
"group_15499","","hypothetical protein","38","9","55","566","40.8602150538","98.4347826087","43.4505050505","7.38998500867e-28","1.64877955528e-23","4.5927007111e-26"
"proQ_1","","RNA chaperone ProQ","38","9","55","566","40.8602150538","98.4347826087","43.4505050505","7.38998500867e-28","1.64877955528e-23","4.5927007111e-26"
"group_9691","","hypothetical protein","38","9","55","566","40.8602150538","98.4347826087","43.4505050505","7.38998500867e-28","1.64877955528e-23","4.5927007111e-26"
