"Gene","Non-unique Gene name","Annotation","Number_pos_present_in","Number_neg_present_in","Number_pos_not_present_in","Number_neg_not_present_in","Sensitivity","Specificity","Odds_ratio","Naive_p","Bonferroni_p","Benjamini_H_p"
"fecC","","ferric dicitrate ABC transporter - membrane subunit","76","178","8","406","90.4761904762","69.5205479452","21.6685393258","9.45592429626e-27","2.10971126974e-22","1.19869958508e-24"
"gspK_1","","putative protein secretion protein for export","52","579","32","5","61.9047619048","0.856164383562","0.0140328151986","1.01864421324e-26","2.27269710417e-22","1.28400966337e-24"
"group_12450","","hypothetical protein","40","556","44","28","47.619047619","4.79452054795","0.0457815565729","1.05014075515e-26","2.34296903882e-22","1.31627474091e-24"
"group_8423","","hypothetical protein","3","359","81","225","3.57142857143","38.5273972603","0.0232126276695","1.0618303865e-26","2.36904977533e-22","1.3234914946e-24"
"yfdN","","CPS-53 (KpLE1) prophage; predicted protein","4","369","80","215","4.7619047619","36.8150684932","0.0291327913279","1.29455342683e-26","2.8882781506e-22","1.60459897256e-24"
"group_2785","","hypothetical protein","47","571","37","13","55.9523809524","2.22602739726","0.0289203389028","1.42263049104e-26","3.17403088856e-22","1.75360822572e-24"
"gspO","","leader peptidase, integral membrane protein","53","580","31","4","63.0952380952","0.684931506849","0.0117908787542","1.58890878354e-26","3.54501438695e-22","1.94781010272e-24"
"group_3189","","hypothetical protein","10","419","74","165","11.9047619048","28.2534246575","0.0532155066761","2.10761627171e-26","4.70230266382e-22","2.56956429717e-24"
"group_9091","arnC_1","undecaprenyl phosphate-L-Ara4FN transferase","33","7","51","577","39.2857142857","98.801369863","53.3361344538","3.04628839053e-26","6.79657402811e-22","3.69379023267e-24"
"group_980","ydfR","hypothetical protein","45","32","39","552","53.5714285714","94.5205479452","19.9038461538","3.29338941604e-26","7.34788112613e-22","3.97182763575e-24"
"group_4516","","hypothetical protein","54","61","30","523","64.2857142857","89.5547945205","15.4327868852","3.48557380762e-26","7.77666372217e-22","4.18100200117e-24"
"mdtM","","multidrug efflux transporter MdtM","0","314","84","270","0.0","46.2328767123","0.0","3.75926747475e-26","8.38730166292e-22","4.48518805504e-24"
"yieL","","putative xylanase","84","271","0","313","100.0","53.595890411","inf","4.77252103129e-26","1.06479716729e-21","5.66381471963e-24"
"yjiQ","","hypothetical protein","84","272","0","312","100.0","53.4246575342","inf","6.13353051599e-26","1.36845199342e-21","7.24048673768e-24"
"group_11063","","hypothetical protein","34","9","50","575","40.4761904762","98.4589041096","43.4444444444","6.36301137756e-26","1.41965146845e-21","7.47184983394e-24"
"group_596","","hypothetical protein","26","0","58","584","30.9523809524","100.0","inf","8.2996824773e-26","1.85174215751e-21","9.69498511785e-24"
"group_10124","","hypothetical protein","43","561","41","23","51.1904761905","3.93835616438","0.0429981305161","8.50649023028e-26","1.89788303528e-21","9.83359085636e-24"
"group_7194","","hypothetical protein","43","561","41","23","51.1904761905","3.93835616438","0.0429981305161","8.50649023028e-26","1.89788303528e-21","9.83359085636e-24"
"ydfU_2","","Qin prophage; predicted protein","2","340","82","244","2.38095238095","41.7808219178","0.0175035868006","8.8197266456e-26","1.9677692119e-21","1.01431402675e-23"
"group_11061","","hypothetical protein","31","5","53","579","36.9047619048","99.1438356164","67.7320754717","1.05127294394e-25","2.34549506523e-21","1.19668115573e-23"
"group_8871","gspO","leader peptidase, integral membrane protein","31","5","53","579","36.9047619048","99.1438356164","67.7320754717","1.05127294394e-25","2.34549506523e-21","1.19668115573e-23"
"group_13277","","hypothetical protein","0","311","84","273","0.0","46.7465753425","0.0","1.24875241373e-25","2.78609151026e-21","1.41425964988e-23"
"group_3848","","hypothetical protein","30","4","54","580","35.7142857143","99.3150684932","80.5555555556","1.65327671835e-25","3.68862568631e-21","1.86294226582e-23"
"group_11003","","hypothetical protein","0","308","84","276","0.0","47.2602739726","0.0","1.93399017589e-25","4.31492548142e-21","2.15746274071e-23"
"group_13331","","hypothetical protein","0","308","84","276","0.0","47.2602739726","0.0","1.93399017589e-25","4.31492548142e-21","2.15746274071e-23"
"group_8386","","putative HTH-type transcriptional regulator","43","560","41","24","51.1904761905","4.1095890411","0.0449477351916","2.14404979112e-25","4.78358948897e-21","2.37989526815e-23"
"group_11047","","hypothetical protein","34","10","50","574","40.4761904762","98.2876712329","39.032","2.58237904525e-25","5.76154588786e-21","2.85225043953e-23"
"group_4982","","hypothetical protein","36","539","48","45","42.8571428571","7.70547945205","0.0626159554731","6.55805502764e-25","1.46316765722e-20","7.20772244934e-23"
"group_5284","","hypothetical protein","0","303","84","281","0.0","48.1164383562","0.0","7.92123819592e-25","1.76730745389e-20","8.6210119702e-23"
"group_4284","","hypothetical protein","0","303","84","281","0.0","48.1164383562","0.0","7.92123819592e-25","1.76730745389e-20","8.6210119702e-23"
"group_4971","","hypothetical protein","42","556","42","28","50.0","4.79452054795","0.0503597122302","8.09498521639e-25","1.80607215163e-20","8.76734054188e-23"
"rusA_2","","endodeoxyribonuclease RUS (Holliday junction resolvase)","46","565","38","19","54.7619047619","3.25342465753","0.0407079646018","1.23212991833e-24","2.74900506079e-20","1.3280217685e-22"
"insH-6","","CP4-44 prophage; IS5 transposase and trans-activator","32","8","52","576","38.0952380952","98.6301369863","44.3076923077","1.39955527344e-24","3.12254777057e-20","1.5012248897e-22"
"group_4654","pgtC","Phosphoglycerate transport regulatory protein PgtC","45","37","39","547","53.5714285714","93.6643835616","17.0582120582","1.47621731507e-24","3.29358845166e-20","1.57587964194e-22"
"group_10749","","hypothetical protein","19","463","65","121","22.619047619","20.7191780822","0.0763914271474","2.73481706601e-24","6.10165035598e-20","2.90554778856e-22"
"tesB","","thioesterase II","53","577","31","7","63.0952380952","1.19863013699","0.0207413205121","2.9706666174e-24","6.62785429009e-20","3.12634636325e-22"
"dosP","","c-di-GMP phosphodiesterase, heme-regulated","53","577","31","7","63.0952380952","1.19863013699","0.0207413205121","2.9706666174e-24","6.62785429009e-20","3.12634636325e-22"
"yfdR","","CPS-53 (KpLE1) prophage; deoxyribonucleoside 5'-monophosphate phosphatase","9","396","75","188","10.7142857143","32.1917808219","0.0569696969697","3.25483551179e-24","7.26186351036e-20","3.40932559172e-22"
"group_1796","yfdR_1","CPS-53 (KpLE1) prophage; deoxyribonucleoside 5'-monophosphate phosphatase","38","20","46","564","45.2380952381","96.5753424658","23.2956521739","3.31155700628e-24","7.3884148367e-20","3.43647201707e-22"
"ybcQ_2","","DLP12 prophage; predicted antitermination protein","38","20","46","564","45.2380952381","96.5753424658","23.2956521739","3.31155700628e-24","7.3884148367e-20","3.43647201707e-22"
"group_7701","","hypothetical protein","19","462","65","122","22.619047619","20.8904109589","0.0771894771895","4.0300233779e-24","8.99138515844e-20","4.16267831409e-22"
"group_12449","","hypothetical protein","44","559","40","25","52.380952381","4.28082191781","0.0491949910555","4.49438570262e-24","1.00274239411e-19","4.62093269176e-22"
"group_9184","","hypothetical protein","1","312","83","272","1.19047619048","46.5753424658","0.0105035526722","7.0441347278e-24","1.57161689912e-19","7.20925183083e-22"
"group_5245","","hypothetical protein","1","311","83","273","1.19047619048","46.7465753425","0.0105760663232","7.74637796016e-24","1.72829438669e-19","7.89175519037e-22"
"yfdQ","","CPS-53 (KpLE1) prophage; predicted protein","10","401","74","183","11.9047619048","31.3356164384","0.0616701489519","8.02959987276e-24","1.79148402761e-19","8.14310921642e-22"
"group_6413","aslB","putative anaerobic sulfatase maturation enzyme","43","34","41","550","51.1904761905","94.1780821918","16.9655667145","1.08742992012e-23","2.42616489478e-19","1.09363759731e-21"
"ymfK","","e14 prophage; predicted repressor protein","1","309","83","275","1.19047619048","47.0890410959","0.0107225016571","1.08819661424e-23","2.42787546603e-19","1.09363759731e-21"
"group_8191","","hypothetical protein","39","544","45","40","46.4285714286","6.84931506849","0.0637254901961","1.2061762235e-23","2.69109977224e-19","1.20677119832e-21"
"deoR_1","","DeoR DNA-binding transcriptional repressor","0","294","84","290","0.0","49.6575342466","0.0","1.25951193036e-23","2.81009706783e-19","1.24340578223e-21"
"rbsK_1","","ribokinase","0","294","84","290","0.0","49.6575342466","0.0","1.25951193036e-23","2.81009706783e-19","1.24340578223e-21"
"rfbC","","dTDP-4-dehydrorhamnose 3,5-epimerase","0","294","84","290","0.0","49.6575342466","0.0","1.25951193036e-23","2.81009706783e-19","1.24340578223e-21"
"fucP_1","","fucose:H+ symporter","0","293","84","291","0.0","49.8287671233","0.0","1.29755414424e-23","2.8949730512e-19","1.27531852476e-21"
"fimA_1","","major type 1 subunit fimbrin (pilin)","0","292","84","292","0.0","50.0","0.0","1.42786897293e-23","3.18571846549e-19","1.39724494101e-21"
"group_9275","","hypothetical protein","0","291","84","293","0.0","50.1712328767","0.0","1.65612460501e-23","3.69497960624e-19","1.61352821233e-21"
"htrE","","putative outer membrane usher protein","56","580","28","4","66.6666666667","0.684931506849","0.0137931034483","1.68314063361e-23","3.75525506764e-19","1.63271959463e-21"
"ulaA_2","","L-ascorbate PTS permease - UlaA subunit","0","290","84","294","0.0","50.3424657534","0.0","1.99448079638e-23","4.44988610479e-19","1.92635762112e-21"
"group_7299","","hypothetical protein","38","22","46","562","45.2380952381","96.2328767123","21.1027667984","2.17866817733e-23","4.86082657043e-19","2.09518386657e-21"
"group_2228","","hypothetical protein","44","557","40","27","52.380952381","4.62328767123","0.0533213644524","2.44290980988e-23","5.45037607682e-19","2.33758291432e-21"
"group_13333","","hypothetical protein","0","289","84","295","0.0","50.5136986301","0.0","2.46215761223e-23","5.49331984866e-19","2.33758291432e-21"
"group_13335","","hypothetical protein","0","289","84","295","0.0","50.5136986301","0.0","2.46215761223e-23","5.49331984866e-19","2.33758291432e-21"
"group_13385","","hypothetical protein","36","18","48","566","42.8571428571","96.9178082192","23.5833333333","3.38770515037e-23","7.55830896099e-19","3.18915989915e-21"
"group_13386","","hypothetical protein","36","18","48","566","42.8571428571","96.9178082192","23.5833333333","3.38770515037e-23","7.55830896099e-19","3.18915989915e-21"
"group_829","era_1","GTPase Era","0","288","84","296","0.0","50.6849315068","0.0","5.01238950026e-23","1.1183142214e-18","4.69879924959e-21"
"pinE_2","","hypothetical protein","0","287","84","297","0.0","50.8561643836","0.0","5.34160424859e-23","1.1917653239e-18","4.98646579039e-21"
"group_8540","tesB","thioesterase II","31","9","53","575","36.9047619048","98.4589041096","37.3689727463","5.43033517596e-23","1.21156208111e-18","5.04817533795e-21"
"group_5293","","hypothetical protein","0","286","84","298","0.0","51.0273972603","0.0","6.035202074e-23","1.34651393473e-18","5.58719474992e-21"
"group_4339","","hypothetical protein","0","285","84","299","0.0","51.198630137","0.0","7.1255867146e-23","1.5897896519e-18","6.56937872684e-21"
"group_3920","fimI_1","periplasmic chaperone, required for type 1 fimbriae","0","284","84","300","0.0","51.3698630137","0.0","8.670435015e-23","1.9344607562e-18","7.96074385266e-21"
"group_7883","","hypothetical protein","21","465","63","119","25.0","20.3767123288","0.0853046594982","8.7509755596e-23","1.9524301571e-18","8.00176293894e-21"
"group_11062","","hypothetical protein","36","19","48","565","42.8571428571","96.7465753425","22.3026315789","9.06207852667e-23","2.02184034009e-18","8.25240955137e-21"
"group_13645","","hypothetical protein","23","0","61","584","27.380952381","100.0","inf","1.02656141293e-22","2.29036116838e-18","9.12494489393e-21"
"group_11206","","hypothetical protein","23","0","61","584","27.380952381","100.0","inf","1.02656141293e-22","2.29036116838e-18","9.12494489393e-21"
"group_13644","","hypothetical protein","23","0","61","584","27.380952381","100.0","inf","1.02656141293e-22","2.29036116838e-18","9.12494489393e-21"
"group_13641","rop","Regulatory protein rop","23","0","61","584","27.380952381","100.0","inf","1.02656141293e-22","2.29036116838e-18","9.12494489393e-21"
"group_13643","","hypothetical protein","23","0","61","584","27.380952381","100.0","inf","1.02656141293e-22","2.29036116838e-18","9.12494489393e-21"
"group_13642","","hypothetical protein","23","0","61","584","27.380952381","100.0","inf","1.02656141293e-22","2.29036116838e-18","9.12494489393e-21"
