"Gene","Non-unique Gene name","Annotation","Number_pos_present_in","Number_neg_present_in","Number_pos_not_present_in","Number_neg_not_present_in","Sensitivity","Specificity","Odds_ratio","Naive_p","Bonferroni_p","Benjamini_H_p"
"group_12776","","hypothetical protein","89","433","135","11","39.7321428571","2.47747747748","0.0167479257549","4.68107047003e-66","1.04439363257e-61","5.61501952993e-64"
"hsdS","","specificity determinant for hsdM and hsdR","0","266","224","178","0.0","40.0900900901","0.0","8.48697799203e-66","1.8935296598e-61","1.01258270578e-63"
"group_6815","rzpD_3","DLP12 prophage; predicted murein endopeptidase","119","2","105","442","53.125","99.5495495495","250.466666667","1.27368420015e-65","2.84171681896e-61","1.51155149945e-63"
"group_12872","","hypothetical protein","0","265","224","179","0.0","40.3153153153","0.0","2.24053163572e-65","4.99885013245e-61","2.63097375392e-63"
"group_13168","","hypothetical protein","224","179","0","265","100.0","59.6846846847","inf","2.24053163572e-65","4.99885013246e-61","2.63097375392e-63"
"group_5357","tsr","methyl accepting chemotaxis protein - serine sensing","0","264","224","180","0.0","40.5405405405","0.0","7.6474868394e-65","1.70623078874e-60","8.88661869135e-63"
"hsdR","","host restriction; endonuclease R","0","264","224","180","0.0","40.5405405405","0.0","7.6474868394e-65","1.70623078874e-60","8.88661869135e-63"
"yjcE_1","","YjcE CPA1 transporter","0","259","224","185","0.0","41.6666666667","0.0","3.82502385289e-63","8.53401071819e-59","4.4217672115e-61"
"group_4038","","hypothetical protein","210","130","14","314","93.75","70.7207207207","36.2307692308","4.52666830756e-63","1.0099449661e-58","5.20590188711e-61"
"yedR","","putative inner membrane protein","0","258","224","186","0.0","41.8918918919","0.0","5.3288632159e-63","1.1889226721e-58","6.0970393441e-61"
"fecC","","ferric dicitrate ABC transporter - membrane subunit","0","254","224","190","0.0","42.7927927928","0.0","1.72054312097e-61","3.83870375721e-57","1.9585223251e-59"
"yafX_1","","CP4-6 prophage; predicted protein","200","108","24","336","89.2857142857","75.6756756757","25.9259259259","1.78558740133e-61","3.98382405111e-57","2.02224571122e-59"
"group_3998","","hypothetical protein","20","324","204","120","8.92857142857","27.027027027","0.0363108206245","1.01654019669e-60","2.26800283284e-56","1.14545597618e-58"
"group_10371","","hypothetical protein","224","194","0","250","100.0","56.3063063063","inf","2.7097642084e-60","6.04575492536e-56","2.81197903505e-58"
"mtnA","","Methylthioribose-1-phosphate isomerase","224","194","0","250","100.0","56.3063063063","inf","2.7097642084e-60","6.04575492536e-56","2.81197903505e-58"
"mtnK","","Methylthioribose kinase","224","194","0","250","100.0","56.3063063063","inf","2.7097642084e-60","6.04575492536e-56","2.81197903505e-58"
"yjhG","","KpLE2 phage-like element; predicted dehydratase","224","194","0","250","100.0","56.3063063063","inf","2.7097642084e-60","6.04575492536e-56","2.81197903505e-58"
"yjhF","","YjhF Gnt tranporter","224","194","0","250","100.0","56.3063063063","inf","2.7097642084e-60","6.04575492536e-56","2.81197903505e-58"
"yjhI","","KpLE2 phage-like element; predicted DNA-binding transcriptional regulator","224","194","0","250","100.0","56.3063063063","inf","2.7097642084e-60","6.04575492536e-56","2.81197903505e-58"
"yjhH","","putative lyase/synthase","224","194","0","250","100.0","56.3063063063","inf","2.7097642084e-60","6.04575492536e-56","2.81197903505e-58"
"yjhU","","KpLE2 phage-like element; predicted DNA-binding transcriptional regulator","224","194","0","250","100.0","56.3063063063","inf","2.7097642084e-60","6.04575492536e-56","2.81197903505e-58"
"yjhP","","KpLE2 phage-like element; predicted methyltransferase","224","194","0","250","100.0","56.3063063063","inf","2.7097642084e-60","6.04575492536e-56","2.81197903505e-58"
"sgcE","","KpLE2 phage-like element; predicted epimerase","224","194","0","250","100.0","56.3063063063","inf","2.7097642084e-60","6.04575492536e-56","2.81197903505e-58"
"sgcC","","PTS permease - unknown specificity","224","194","0","250","100.0","56.3063063063","inf","2.7097642084e-60","6.04575492536e-56","2.81197903505e-58"
"sgcB","","putative enzyme IIB component of PTS","224","194","0","250","100.0","56.3063063063","inf","2.7097642084e-60","6.04575492536e-56","2.81197903505e-58"
"sgcA","","PTS permease - unknown specificity","224","194","0","250","100.0","56.3063063063","inf","2.7097642084e-60","6.04575492536e-56","2.81197903505e-58"
"sgcX","","KpLE2 phage-like element; predicted endoglucanase with Zn-dependent exopeptidase domain protein","224","194","0","250","100.0","56.3063063063","inf","2.7097642084e-60","6.04575492536e-56","2.81197903505e-58"
"sgcR","","KpLE2 phage-like element; predicted DNA-binding transcriptional regulator","224","194","0","250","100.0","56.3063063063","inf","2.7097642084e-60","6.04575492536e-56","2.81197903505e-58"
"sgcQ","","KpLE2 phage-like element; predicted nucleoside triphosphatase","224","194","0","250","100.0","56.3063063063","inf","2.7097642084e-60","6.04575492536e-56","2.81197903505e-58"
"fucA_1","","L-fuculose-phosphate aldolase","224","194","0","250","100.0","56.3063063063","inf","2.7097642084e-60","6.04575492536e-56","2.81197903505e-58"
"pinE_2","","hypothetical protein","192","95","32","349","85.7142857143","78.6036036036","22.0421052632","8.16926901932e-60","1.8226456109e-55","8.43817412454e-58"
"group_12874","","hypothetical protein","0","247","224","197","0.0","44.3693693694","0.0","2.78692026666e-59","6.21789780695e-55","2.8392227429e-57"
"group_12873","","hypothetical protein","0","247","224","197","0.0","44.3693693694","0.0","2.78692026666e-59","6.21789780695e-55","2.8392227429e-57"
"group_3043","","hypothetical protein","0","247","224","197","0.0","44.3693693694","0.0","2.78692026666e-59","6.21789780695e-55","2.8392227429e-57"
"group_6576","","hypothetical protein","19","317","205","127","8.48214285714","28.6036036036","0.0371316457644","5.4221808287e-59","1.20974276469e-54","5.49883074859e-57"
"group_4509","","hypothetical protein","25","330","199","114","11.1607142857","25.6756756757","0.043398812243","3.36516111959e-58","7.50801097391e-54","3.39729003344e-56"
"group_5064","","hypothetical protein","223","194","1","250","99.5535714286","56.3063063063","287.371134021","3.4553205341e-58","7.70916564362e-54","3.47259713677e-56"
"group_7037","","hypothetical protein","3","258","221","186","1.33928571429","41.8918918919","0.0097863832474","2.45827914638e-57","5.4846666035e-53","2.45949175045e-55"
"insF-1_2","","IS3 element protein InsF","0","240","224","204","0.0","45.9459459459","0.0","8.44960612055e-57","1.88519162156e-52","8.4160340248e-55"
"betT_2","","choline:H+ symporter","0","237","224","207","0.0","46.6216216216","0.0","4.3260322809e-56","9.65181062192e-52","4.28969360974e-54"
"tsr","","methyl accepting chemotaxis protein - serine sensing","217","173","7","271","96.875","61.036036036","48.5606936416","1.09661826448e-55","2.44666500988e-51","1.08259513712e-53"
"group_2031","cbtA_1","CP4-44 prophage; toxin of the CbtA-CbeA toxin-antitoxin system","213","159","11","285","95.0892857143","64.1891891892","34.7084048027","1.20851785777e-55","2.69632419248e-51","1.18780801431e-53"
"group_4632","bcsQ","putative cellulose biosynthesis protein","0","235","224","209","0.0","47.0720720721","0.0","2.57407899261e-55","5.74302764042e-51","2.50787233206e-53"
"group_9070","","hypothetical protein","0","235","224","209","0.0","47.0720720721","0.0","2.57407899261e-55","5.74302764042e-51","2.50787233206e-53"
"group_3216","","hypothetical protein","20","310","204","134","8.92857142857","30.1801801802","0.0423782416192","3.74129941859e-55","8.34721313282e-51","3.62922310123e-53"
"group_4031","","IS91 family transposase ISSbo1","180","83","44","361","80.3571428571","81.3063063063","17.7929901424","4.7792493611e-55","1.06629832496e-50","4.61601006474e-53"
"group_7707","","hypothetical protein","19","306","205","138","8.48214285714","31.0810810811","0.0417981826877","1.47758308093e-54","3.29663561187e-50","1.4209636258e-52"
"group_10901","","hypothetical protein","181","86","43","358","80.8035714286","80.6306306306","17.5224445646","1.63447244971e-54","3.64667148255e-50","1.56509505689e-52"
"group_13159","intB_2","KpLE2 phage-like element; predicted integrase","224","212","0","232","100.0","52.2522522523","inf","2.37814241691e-54","5.30587354637e-50","2.26746732751e-52"
"group_10900","","hypothetical protein","182","89","42","355","81.25","79.954954955","17.2846441948","5.25265197891e-54","1.17191918302e-49","4.98689014049e-52"
"group_4047","","hypothetical protein","104","3","120","441","46.4285714286","99.3243243243","127.4","6.48611426686e-54","1.44711695408e-49","6.13185150034e-52"
"group_5444","","hypothetical protein","106","4","118","440","47.3214285714","99.0990990991","98.813559322","6.78044236044e-54","1.51278449504e-49","6.38305694109e-52"
"group_13132","","hypothetical protein","181","87","43","357","80.8035714286","80.4054054054","17.2726543705","6.90871979631e-54","1.54140447375e-49","6.47648938552e-52"
"group_10293","insF-1_2","IS3 element protein InsF","0","228","224","216","0.0","48.6486486486","0.0","2.95086334823e-53","6.58367121624e-49","2.7431963401e-51"
"ykgN","","putative IS protein","0","228","224","216","0.0","48.6486486486","0.0","2.95086334823e-53","6.58367121624e-49","2.7431963401e-51"
"group_13131","","hypothetical protein","180","87","44","357","80.3571428571","80.4054054054","16.7868338558","3.16744954409e-53","7.06689667782e-49","2.93232227295e-51"
"ygcE_2","","putative kinase","133","25","91","419","59.375","94.3693693694","24.4953846154","7.85965650331e-53","1.75356796245e-48","7.24614860518e-51"
"group_13307","","hypothetical protein","152","46","72","398","67.8571428571","89.6396396396","18.2657004831","1.00909973711e-52","2.25140242348e-48","9.26503054929e-51"
"group_11037","traV","Protein TraV","145","38","79","406","64.7321428571","91.4414414414","19.6102598268","1.62522429893e-52","3.62603793334e-48","1.48608112022e-50"
"group_2054","","hypothetical protein","211","163","13","281","94.1964285714","63.2882882883","27.9806512506","3.52891586585e-52","7.87336418829e-48","3.21361803604e-50"
"group_10616","","hypothetical protein","98","424","126","20","43.75","4.5045045045","0.0366876310273","7.65948267019e-52","1.70890717855e-47","6.94677714856e-50"
"group_381","insF-1_2","IS3 element protein InsF","142","36","82","408","63.3928571429","91.8918918919","19.6260162602","1.10169730899e-51","2.45799686609e-47","9.95140431617e-50"
"group_4443","","hypothetical protein","223","215","1","229","99.5535714286","51.5765765766","237.520930233","1.9772176042e-51","4.41137019673e-47","1.77877830513e-49"
"group_21461","","hypothetical protein","224","222","0","222","100.0","50.0","inf","2.04307702546e-51","4.5583091515e-47","1.83064624558e-49"
"ybbA_1","","YbbA/YbbP ABC transporter","177","86","47","358","79.0178571429","80.6306306306","15.6768926274","2.10385686575e-51","4.69391505319e-47","1.85530239256e-49"
"group_13312","","hypothetical protein","177","86","47","358","79.0178571429","80.6306306306","15.6768926274","2.10385686575e-51","4.69391505319e-47","1.85530239256e-49"
"resA_2","","Thiol-disulfide oxidoreductase ResA","177","86","47","358","79.0178571429","80.6306306306","15.6768926274","2.10385686575e-51","4.69391505319e-47","1.85530239256e-49"
"nqrC","","Na(+)-translocating NADH-quinone reductase subunit C","177","86","47","358","79.0178571429","80.6306306306","15.6768926274","2.10385686575e-51","4.69391505319e-47","1.85530239256e-49"
"group_6751","fepC_2","ferric enterobactin ABC transporter - ATP binding subunit","218","191","6","253","97.3214285714","56.981981982","48.127399651","2.88731422109e-51","6.44188675866e-47","2.53617588924e-49"
"group_13100","","hypothetical protein","149","45","75","399","66.5178571429","89.8648648649","17.6151111111","3.31213572045e-51","7.3897060059e-47","2.88660390855e-49"
"group_10887","","hypothetical protein","149","45","75","399","66.5178571429","89.8648648649","17.6151111111","3.31213572045e-51","7.3897060059e-47","2.88660390855e-49"
"hslR_2","","heat shock protein Hsp15 involved in ribosome recycling","92","0","132","444","41.0714285714","100.0","inf","4.73180464027e-51","1.05571293329e-46","4.10783242526e-49"
"tpd","","34 kDa membrane antigen","177","87","47","357","79.0178571429","80.4054054054","15.4534115921","7.75252963055e-51","1.72966688587e-46","6.65256494566e-49"
"group_10988","","hypothetical protein","177","87","47","357","79.0178571429","80.4054054054","15.4534115921","7.75252963055e-51","1.72966688587e-46","6.65256494566e-49"
"group_13308","","hypothetical protein","177","87","47","357","79.0178571429","80.4054054054","15.4534115921","7.75252963055e-51","1.72966688587e-46","6.65256494566e-49"
"group_7038","","hypothetical protein","218","192","6","252","97.3214285714","56.7567567568","47.6875","8.07208113216e-51","1.8009620214e-46","6.90023762987e-49"
"iucA","","N(2)-citryl-N(6)-acetyl-N(6)-hydroxylysine synthase","29","320","195","124","12.9464285714","27.9279279279","0.0576282051282","1.15775833455e-50","2.58307462022e-46","9.85906343596e-49"
"intB_1","","KpLE2 phage-like element; predicted integrase","0","220","224","224","0.0","50.4504504505","0.0","1.29179723047e-50","2.8821288009e-46","1.09586646422e-48"
"bcsA_2","","cellulose synthase, catalytic subunit","3","237","221","207","1.33928571429","46.6216216216","0.0118563491609","1.87716923402e-50","4.18815227802e-46","1.58642131743e-48"
"group_13099","","hypothetical protein","147","44","77","400","65.625","90.0900900901","17.3553719008","2.10836511994e-50","4.7039734191e-46","1.77508430909e-48"
"group_13310","","hypothetical protein","176","86","48","358","78.5714285714","80.6306306306","15.2635658915","2.19500651078e-50","4.8972790262e-46","1.8341869012e-48"
"agp_1","","3-phytase / glucose-1-phosphatase","176","86","48","358","78.5714285714","80.6306306306","15.2635658915","2.19500651078e-50","4.8972790262e-46","1.8341869012e-48"
"group_10902","","hypothetical protein","176","87","48","357","78.5714285714","80.4054054054","15.0459770115","3.52865154311e-50","7.87277445784e-46","2.91150882061e-48"
"group_20831","","hypothetical protein","176","87","48","357","78.5714285714","80.4054054054","15.0459770115","3.52865154311e-50","7.87277445784e-46","2.91150882061e-48"
"group_9293","","hypothetical protein","145","42","79","402","64.7321428571","90.5405405405","17.5678119349","3.5307643051e-50","7.8774882411e-46","2.91150882061e-48"
"group_3999","","hypothetical protein","153","52","71","392","68.3035714286","88.2882882883","16.2448537378","3.53645686157e-50","7.89018890384e-46","2.91150882061e-48"
"sfp","","4'-phosphopantetheinyl transferase Sfp","224","226","0","218","100.0","49.0990990991","inf","3.81570632953e-50","8.51322239181e-46","3.09571723338e-48"
"yagA","","CP4-6 prophage; predicted DNA-binding transcriptional regulator","224","226","0","218","100.0","49.0990990991","inf","3.81570632953e-50","8.51322239181e-46","3.09571723338e-48"
"group_1881","","IS3 family transposase IS1400","224","226","0","218","100.0","49.0990990991","inf","3.81570632953e-50","8.51322239181e-46","3.09571723338e-48"
"group_9205","","hypothetical protein","224","226","0","218","100.0","49.0990990991","inf","3.81570632953e-50","8.51322239181e-46","3.09571723338e-48"
"intZ","","CPZ-55 prophage; predicted integrase","1","224","223","220","0.446428571429","49.5495495495","0.00440422805894","5.80013304425e-50","1.2940676835e-45","4.47774284949e-48"
"group_9193","","hypothetical protein","1","224","223","220","0.446428571429","49.5495495495","0.00440422805894","5.80013304425e-50","1.2940676835e-45","4.47774284949e-48"
"group_13150","","hypothetical protein","1","224","223","220","0.446428571429","49.5495495495","0.00440422805894","5.80013304425e-50","1.2940676835e-45","4.47774284949e-48"
"group_13153","","hypothetical protein","1","224","223","220","0.446428571429","49.5495495495","0.00440422805894","5.80013304425e-50","1.2940676835e-45","4.47774284949e-48"
"group_10913","","hypothetical protein","1","224","223","220","0.446428571429","49.5495495495","0.00440422805894","5.80013304425e-50","1.2940676835e-45","4.47774284949e-48"
"group_4434","","hypothetical protein","1","224","223","220","0.446428571429","49.5495495495","0.00440422805894","5.80013304425e-50","1.2940676835e-45","4.47774284949e-48"
"group_7791","","hypothetical protein","1","224","223","220","0.446428571429","49.5495495495","0.00440422805894","5.80013304425e-50","1.2940676835e-45","4.47774284949e-48"
"group_10907","","hypothetical protein","1","224","223","220","0.446428571429","49.5495495495","0.00440422805894","5.80013304425e-50","1.2940676835e-45","4.47774284949e-48"
"group_10906","","hypothetical protein","1","224","223","220","0.446428571429","49.5495495495","0.00440422805894","5.80013304425e-50","1.2940676835e-45","4.47774284949e-48"
"group_10905","","hypothetical protein","1","224","223","220","0.446428571429","49.5495495495","0.00440422805894","5.80013304425e-50","1.2940676835e-45","4.47774284949e-48"
"group_5919","","hypothetical protein","1","224","223","220","0.446428571429","49.5495495495","0.00440422805894","5.80013304425e-50","1.2940676835e-45","4.47774284949e-48"
"group_13148","","hypothetical protein","1","224","223","220","0.446428571429","49.5495495495","0.00440422805894","5.80013304425e-50","1.2940676835e-45","4.47774284949e-48"
"group_13146","","hypothetical protein","1","224","223","220","0.446428571429","49.5495495495","0.00440422805894","5.80013304425e-50","1.2940676835e-45","4.47774284949e-48"
"group_13144","","hypothetical protein","1","224","223","220","0.446428571429","49.5495495495","0.00440422805894","5.80013304425e-50","1.2940676835e-45","4.47774284949e-48"
"group_13345","","hypothetical protein","142","39","82","405","63.3928571429","91.2162162162","17.9831144465","6.78855083589e-50","1.51459357699e-45","5.2227364724e-48"
"ydfU_2","","Qin prophage; predicted protein","201","141","23","303","89.7321428571","68.2432432432","18.7798334875","7.39263187146e-50","1.64937009684e-45","5.66793847712e-48"
"caiA_1","","crotonobetainyl-CoA reductase","224","227","0","217","100.0","48.8738738739","inf","1.02738737624e-49","2.29220397513e-45","7.59007938786e-48"
"group_12266","","hypothetical protein","224","227","0","217","100.0","48.8738738739","inf","1.02738737624e-49","2.29220397513e-45","7.59007938786e-48"
"ppsE","","Phthiocerol synthesis polyketide synthase type I PpsE","224","227","0","217","100.0","48.8738738739","inf","1.02738737624e-49","2.29220397513e-45","7.59007938786e-48"
"pikAV_1","","Thioesterase PikA5","224","227","0","217","100.0","48.8738738739","inf","1.02738737624e-49","2.29220397513e-45","7.59007938786e-48"
"aam","","Acylamidase","224","227","0","217","100.0","48.8738738739","inf","1.02738737624e-49","2.29220397513e-45","7.59007938786e-48"
"group_13161","","hypothetical protein","224","227","0","217","100.0","48.8738738739","inf","1.02738737624e-49","2.29220397513e-45","7.59007938786e-48"
"fenF","","Malonyl CoA-acyl carrier protein transacylase","224","227","0","217","100.0","48.8738738739","inf","1.02738737624e-49","2.29220397513e-45","7.59007938786e-48"
"mepA_1","","Multidrug export protein MepA","224","227","0","217","100.0","48.8738738739","inf","1.02738737624e-49","2.29220397513e-45","7.59007938786e-48"
"group_10922","","hypothetical protein","224","227","0","217","100.0","48.8738738739","inf","1.02738737624e-49","2.29220397513e-45","7.59007938786e-48"
"flp","","Protein flp","224","227","0","217","100.0","48.8738738739","inf","1.02738737624e-49","2.29220397513e-45","7.59007938786e-48"
"srfAA","","Surfactin synthase subunit 1","224","227","0","217","100.0","48.8738738739","inf","1.02738737624e-49","2.29220397513e-45","7.59007938786e-48"
"group_11036","","hypothetical protein","170","78","54","366","75.8928571429","82.4324324324","14.7720797721","1.03817784986e-49","2.31627860082e-45","7.6444838311e-48"
"fhuA_1","","ferrichrome / phage / antibiotic outer membrane porin FhuA","217","192","7","252","96.875","56.7567567568","40.6875","1.04351048815e-49","2.32817625012e-45","7.65847450697e-48"
"group_3234","","hypothetical protein","32","324","192","120","14.2857142857","27.027027027","0.0617283950617","1.34583229358e-49","3.0026864302e-45","9.84487354163e-48"
"group_9196","","hypothetical protein","1","223","223","221","0.446428571429","49.7747747748","0.00444408695128","1.35584212456e-49","3.0250193641e-45","9.85348327069e-48"
"group_6742","","hypothetical protein","1","223","223","221","0.446428571429","49.7747747748","0.00444408695128","1.35584212456e-49","3.0250193641e-45","9.85348327069e-48"
"group_416","","IS66 family transposase ISEc22","130","27","94","417","58.0357142857","93.9189189189","21.3593380615","1.82472491592e-49","4.07114375991e-45","1.32179992205e-47"
"group_2085","","hypothetical protein","31","321","193","123","13.8392857143","27.7027027027","0.0615466563363","2.20837090555e-49","4.92709632737e-45","1.59452955578e-47"
"paaH","","3-hydroxyadipyl-CoA dehydrogenase (NAD+)","221","211","3","233","98.6607142857","52.4774774775","81.3475513428","2.41334541478e-49","5.38441495491e-45","1.73690804997e-47"
"group_3237","","hypothetical protein","154","55","70","389","68.75","87.6126126126","15.56","2.53749523591e-49","5.66140562083e-45","1.82038765943e-47"
"iucC","","Aerobactin synthase","29","316","195","128","12.9464285714","28.8288288288","0.0602401817592","3.0642458996e-49","6.8366390266e-45","2.19123045725e-47"
"group_4441","","hypothetical protein","1","222","223","222","0.446428571429","50.0","0.00448430493274","3.67699488032e-49","8.20374327749e-45","2.62100424201e-47"
"iucD","","L-lysine N6-monooxygenase","30","318","194","126","13.3928571429","28.3783783784","0.0612721260455","3.74856817132e-49","8.36343044703e-45","2.66351288122e-47"
"yeeE","","putative transport system permease protein","1","221","223","223","0.446428571429","50.2252252252","0.00452488687783","4.63723323018e-49","1.03461310599e-44","3.28448605075e-47"
"group_6620","","hypothetical protein","28","313","196","131","12.5","29.5045045045","0.0597900502054","4.83249036967e-49","1.07817692638e-44","3.41195229866e-47"
"group_9010","","hypothetical protein","90","412","134","32","40.1785714286","7.20720720721","0.0521663527025","7.69851854188e-49","1.71761647188e-44","5.41834849173e-47"
"group_11034","","hypothetical protein","142","41","82","403","63.3928571429","90.7657657658","17.0214158239","9.56209078493e-49","2.13339807503e-44","6.70879897807e-47"
"group_9253","","hypothetical protein","175","89","49","355","78.125","79.954954955","14.2455858748","1.2422784208e-48","2.77164738464e-44","8.68854979512e-47"
"group_13103","","hypothetical protein","149","50","75","394","66.5178571429","88.7387387387","15.6549333333","1.6390649993e-48","3.65691791993e-44","1.13217273063e-46"
"parM","","Plasmid segregation protein ParM","149","50","75","394","66.5178571429","88.7387387387","15.6549333333","1.6390649993e-48","3.65691791993e-44","1.13217273063e-46"
"group_10888","","hypothetical protein","149","50","75","394","66.5178571429","88.7387387387","15.6549333333","1.6390649993e-48","3.65691791993e-44","1.13217273063e-46"
"srp54","","Signal recognition particle 54 kDa protein","149","50","75","394","66.5178571429","88.7387387387","15.6549333333","1.6390649993e-48","3.65691791993e-44","1.13217273063e-46"
"group_9011","","hypothetical protein","133","32","91","412","59.375","92.7927927928","18.8173076923","3.43850373353e-48","7.67164567988e-44","2.36779187651e-46"
"rcsA_1","","Transcriptional regulatory protein RcsA","223","226","1","218","99.5535714286","49.0990990991","215.10619469","3.62338977739e-48","8.08414493232e-44","2.47221557563e-46"
"grsB","","Gramicidin S synthase 2","223","226","1","218","99.5535714286","49.0990990991","215.10619469","3.62338977739e-48","8.08414493232e-44","2.47221557563e-46"
"group_3825","","hypothetical protein","1","218","223","226","0.446428571429","50.9009009009","0.00464886658164","3.62338977739e-48","8.08414493233e-44","2.47221557563e-46"
"group_10815","","hypothetical protein","28","311","196","133","12.5","29.954954955","0.0610932475884","4.09369331769e-48","9.1334391611e-44","2.78458511009e-46"
"group_4700","","hypothetical protein","27","308","197","136","12.0535714286","30.6306306306","0.060518162041","4.93871690374e-48","1.10187712839e-43","3.34917060302e-46"
"group_3051","","hypothetical protein","18","284","206","160","8.03571428571","36.036036036","0.0492274032545","5.01132065929e-48","1.11807575229e-43","3.38810834029e-46"
"group_3735","","hypothetical protein","0","211","224","233","0.0","52.4774774775","0.0","5.94548945091e-48","1.32649815139e-43","4.00754728517e-46"
"dltA_2","","D-alanine--D-alanyl carrier protein ligase","223","227","1","217","99.5535714286","48.8738738739","213.176211454","8.37778854241e-48","1.8691684017e-43","5.63002530631e-46"
"ygcS","","YgcS MFS transporter","90","410","134","34","40.1785714286","7.65765765766","0.0556971241354","1.3008711131e-47","2.90237354043e-43","8.71583645774e-46"
"group_8188","","hypothetical protein","0","209","224","235","0.0","52.9279279279","0.0","1.68677516232e-47","3.76336406466e-43","1.12675570798e-45"
"group_3112","","hypothetical protein","1","215","223","229","0.446428571429","51.5765765766","0.00477630618417","2.76792228726e-47","6.1755114151e-43","1.83794982592e-45"
"group_6745","","hypothetical protein","1","215","223","229","0.446428571429","51.5765765766","0.00477630618417","2.76792228726e-47","6.1755114151e-43","1.83794982592e-45"
"group_10741","","hypothetical protein","0","208","224","236","0.0","53.1531531532","0.0","4.33632018173e-47","9.67476395746e-43","2.87084983901e-45"
"group_2195","","hypothetical protein","135","36","89","408","60.2678571429","91.8918918919","17.191011236","4.57546206229e-47","1.02083134072e-42","3.02021106721e-45"
"group_13405","traM","Relaxosome protein TraM","146","49","78","395","65.1785714286","88.963963964","15.0889586604","4.79852948332e-47","1.07059991302e-42","3.15811183782e-45"
"group_9067","","hypothetical protein","0","207","224","237","0.0","53.3783783784","0.0","5.51370124498e-47","1.23016188477e-42","3.61812319049e-45"
"prpR_2","","PrpR DNA-binding transcriptional dual regulator","215","193","9","251","95.9821428571","56.5315315315","31.0679332182","5.69244869762e-47","1.27004222893e-42","3.72446401445e-45"
"fecD_2","","ferric dicitrate ABC transporter - membrane subunit","224","238","0","206","100.0","46.3963963964","inf","1.22552009985e-46","2.73425789478e-42","7.94842411274e-45"
"group_13191","","hypothetical protein","224","238","0","206","100.0","46.3963963964","inf","1.22552009985e-46","2.73425789478e-42","7.94842411274e-45"
"btuF_1","","Vitamin B12-binding protein","224","238","0","206","100.0","46.3963963964","inf","1.22552009985e-46","2.73425789478e-42","7.94842411274e-45"
"group_1584","","hypothetical protein","146","50","78","394","65.1785714286","88.7387387387","14.7497435897","1.5733627109e-46","3.51032954429e-42","1.01748682443e-44"
"group_13285","","hypothetical protein","169","84","55","360","75.4464285714","81.0810810811","13.1688311688","2.01069139701e-46","4.48605357588e-42","1.29654727627e-44"
"group_13130","","hypothetical protein","174","93","50","351","77.6785714286","79.0540540541","13.1341935484","2.69881711065e-46","6.02133085557e-42","1.73525384887e-44"
"group_5193","","hypothetical protein","27","303","197","141","12.0535714286","31.7567567568","0.0637784590642","2.88409028433e-46","6.43469383337e-42","1.84904995212e-44"
"yfdO_1","","hypothetical protein","204","160","20","284","91.0714285714","63.963963964","18.105","3.8968952942e-46","8.69436309088e-42","2.49122151601e-44"
"group_9166","fimA_1","major type 1 subunit fimbrin (pilin)","0","204","224","240","0.0","54.0540540541","0.0","3.98246834826e-46","8.88528513181e-42","2.5386528948e-44"
"dltC","","D-alanyl carrier protein","222","227","2","217","99.1071428571","48.8738738739","106.110132159","4.31413456253e-46","9.62526562245e-42","2.74224091808e-44"
"group_5407","","hypothetical protein","1","211","223","233","0.446428571429","52.4774774775","0.00495186279302","4.67900213662e-46","1.0439321667e-41","2.94896092288e-44"
"group_9194","","hypothetical protein","1","211","223","233","0.446428571429","52.4774774775","0.00495186279302","4.67900213662e-46","1.0439321667e-41","2.94896092288e-44"
"group_3641","","hypothetical protein","1","211","223","233","0.446428571429","52.4774774775","0.00495186279302","4.67900213662e-46","1.0439321667e-41","2.94896092288e-44"
"group_10521","ldrD_1","LdrD peptide of the LdrD-RdlD toxin-antitoxin system","84","0","140","444","37.5","100.0","inf","5.06810878075e-46","1.13074575007e-41","3.18519929598e-44"
"group_2853","","hypothetical protein","28","304","196","140","12.5","31.5315315315","0.0657894736842","1.05797458603e-45","2.36044709889e-41","6.63046937891e-44"
"rusA_4","","endodeoxyribonuclease RUS (Holliday junction resolvase)","204","161","20","283","91.0714285714","63.7387387387","17.9291925466","1.1370907994e-45","2.53696328254e-41","7.10633972699e-44"
"group_9126","","hypothetical protein","31","310","193","134","13.8392857143","30.1801801802","0.0694300518135","1.77266293587e-45","3.95498827622e-41","1.10474532855e-43"
"group_1166","","hypothetical protein","167","83","57","361","74.5535714286","81.3063063063","12.7429718876","1.88311688439e-45","4.20142208077e-41","1.17031255732e-43"
"group_13147","","hypothetical protein","1","208","223","236","0.446428571429","53.1531531532","0.00508796136599","3.37370457534e-45","7.52707227804e-41","2.09085341057e-43"
"traV","","Protein TraV","27","300","197","144","12.0535714286","32.4324324324","0.0657868020305","3.77194469071e-45","8.41558579945e-41","2.33118720206e-43"
"group_1708","","hypothetical protein","169","87","55","357","75.4464285714","80.4054054054","12.6087774295","4.18752908013e-45","9.34279613068e-41","2.58088290903e-43"
"traN","","Mating pair stabilization protein TraN","28","302","196","142","12.5","31.981981982","0.0671712393567","4.32483470517e-45","9.64913871071e-41","2.65816493408e-43"
"group_9189","","IS21 family transposase ISEc10","159","71","65","373","70.9821428571","84.009009009","12.8509209101","4.48085473972e-45","9.99723500978e-41","2.74649313456e-43"
"group_5306","","hypothetical protein","90","3","134","441","40.1785714286","99.3243243243","98.7313432836","5.25248627475e-45","1.17188221276e-40","3.20360520276e-43"
