"Gene","Non-unique Gene name","Annotation","Number_pos_present_in","Number_neg_present_in","Number_pos_not_present_in","Number_neg_not_present_in","Sensitivity","Specificity","Odds_ratio","Naive_p","Bonferroni_p","Benjamini_H_p"
"group_1439","traN","Mating pair stabilization protein TraN","28","43","4","593","87.5","93.2389937107","96.5348837209","5.53376630871e-26","1.23463860114e-21","6.6378419416e-24"
"group_5894","","hypothetical protein","30","62","2","574","93.75","90.251572327","138.870967742","5.62699307766e-26","1.25543842556e-21","6.67786396573e-24"
"group_10858","","hypothetical protein","30","62","2","574","93.75","90.251572327","138.870967742","5.62699307766e-26","1.25543842556e-21","6.67786396573e-24"
"group_13532","","hypothetical protein","26","29","6","607","81.25","95.4402515723","90.7011494253","5.86000097504e-26","1.30742481754e-21","6.88118325022e-24"
"group_13528","","hypothetical protein","26","29","6","607","81.25","95.4402515723","90.7011494253","5.86000097504e-26","1.30742481754e-21","6.88118325022e-24"
"group_6514","","putative protein","30","63","2","573","93.75","90.0943396226","136.428571429","8.27870198098e-26","1.84706119898e-21","9.62011041134e-24"
"tfaE_2","","e14 prophage; predicted tail fiber assembly protein","30","63","2","573","93.75","90.0943396226","136.428571429","8.27870198098e-26","1.84706119898e-21","9.62011041134e-24"
"group_5331","","hypothetical protein","29","53","3","583","90.625","91.6666666667","106.333333333","9.58984270274e-26","2.13958980541e-21","1.1085957541e-23"
"group_10152","intA","CP4-57 prophage; integrase","31","76","1","560","96.875","88.0503144654","228.421052632","1.00928084637e-25","2.25180649633e-21","1.16072499811e-23"
"group_9329","","hypothetical protein","26","30","6","606","81.25","95.2830188679","87.5333333333","1.08357828131e-25","2.41757150344e-21","1.23978025817e-23"
"group_9156","","hypothetical protein","30","64","2","572","93.75","89.9371069182","134.0625","1.2118563822e-25","2.70377277432e-21","1.37947590527e-23"
"group_2850","","hypothetical protein","28","45","4","591","87.5","92.9245283019","91.9333333333","1.45005596853e-25","3.23521987139e-21","1.63394943e-23"
"group_909","hbp","Hemoglobin-binding protease hbp autotransporter","28","45","4","591","87.5","92.9245283019","91.9333333333","1.45005596853e-25","3.23521987139e-21","1.63394943e-23"
"group_9158","","hypothetical protein","25","25","7","611","78.125","96.0691823899","87.2857142857","1.91091435391e-25","4.26344101501e-21","2.14243267086e-23"
"group_13521","","hypothetical protein","24","20","8","616","75.0","96.8553459119","92.4","2.19616391859e-25","4.89986131877e-21","2.44993065939e-23"
"group_683","","hypothetical protein","17","0","15","636","53.125","100.0","inf","2.35303631815e-25","5.24985932942e-21","2.61187031315e-23"
"glpT_2","","glycerol-3-phosphate:phosphate antiporter","0","541","32","95","0.0","14.9371069182","0.0","2.50995421224e-25","5.59995884294e-21","2.77225685294e-23"
"group_9153","","hypothetical protein","30","66","2","570","93.75","89.6226415094","129.545454545","2.55895936375e-25","5.70929423646e-21","2.81246021501e-23"
"insH-5_2","","Rac prophage; IS5 transposase and trans-activator","27","39","5","597","84.375","93.8679245283","82.6615384615","3.63860325261e-25","8.11808771689e-21","3.97945476318e-23"
"group_13081","","hypothetical protein","28","47","4","589","87.5","92.6100628931","87.7234042553","3.67432562448e-25","8.19778790077e-21","3.9989209272e-23"
"group_12984","pinE_1","e14 prophage; site-specific DNA recombinase","30","67","2","569","93.75","89.465408805","127.388059701","3.69227438548e-25","8.23783338144e-21","3.99894824342e-23"
"group_2191","","hypothetical protein","29","57","3","579","90.625","91.0377358491","98.1929824561","5.05423259554e-25","1.12764983439e-20","5.44758374101e-23"
"group_9312","fecE_2","ferric dicitrate ABC transporter - ATP binding subunit","30","68","2","568","93.75","89.3081761006","125.294117647","5.30325244241e-25","1.18320865243e-20","5.5811728888e-23"
"group_10851","","hypothetical protein","30","68","2","568","93.75","89.3081761006","125.294117647","5.30325244241e-25","1.18320865243e-20","5.5811728888e-23"
"group_10852","","hypothetical protein","30","68","2","568","93.75","89.3081761006","125.294117647","5.30325244241e-25","1.18320865243e-20","5.5811728888e-23"
"group_7785","gpFI_2","hypothetical protein","30","68","2","568","93.75","89.3081761006","125.294117647","5.30325244241e-25","1.18320865243e-20","5.5811728888e-23"
"group_7782","","hypothetical protein","30","68","2","568","93.75","89.3081761006","125.294117647","5.30325244241e-25","1.18320865243e-20","5.5811728888e-23"
"group_1062","","hypothetical protein","29","58","3","578","90.625","90.8805031447","96.3333333333","7.54370443543e-25","1.68307589659e-20","7.79679997025e-23"
"group_2684","hemR","Hemin receptor","29","58","3","578","90.625","90.8805031447","96.3333333333","7.54370443543e-25","1.68307589659e-20","7.79679997025e-23"
"group_12986","","hypothetical protein","30","69","2","567","93.75","89.1509433962","123.260869565","7.58327996748e-25","1.69190559354e-20","7.79679997025e-23"
"group_13082","","hypothetical protein","30","69","2","567","93.75","89.1509433962","123.260869565","7.58327996748e-25","1.69190559354e-20","7.79679997025e-23"
"pgaC","","UDP-N-acetyl-D-glucosamine beta-1,6-N-acetyl-D-glucosaminyl transferase","2","567","30","69","6.25","10.8490566038","0.00811287477954","7.58327996748e-25","1.69190559355e-20","7.79679997025e-23"
"group_10863","","hypothetical protein","30","70","2","566","93.75","88.9937106918","121.285714286","1.07965560173e-24","2.40881961302e-20","1.09491800592e-22"
"group_5893","","hypothetical protein","30","70","2","566","93.75","88.9937106918","121.285714286","1.07965560173e-24","2.40881961302e-20","1.09491800592e-22"
"group_7783","","hypothetical protein","30","70","2","566","93.75","88.9937106918","121.285714286","1.07965560173e-24","2.40881961302e-20","1.09491800592e-22"
"dsdA_1","","D-serine ammonia-lyase","26","34","6","602","81.25","94.6540880503","76.7254901961","1.09693469239e-24","2.44737099218e-20","1.10740768877e-22"
"garD_3","","galactarate dehydratase","30","71","2","565","93.75","88.8364779874","119.366197183","1.53063612251e-24","3.41500225294e-20","1.47835595365e-22"
"garD_2","","galactarate dehydratase","30","71","2","565","93.75","88.8364779874","119.366197183","1.53063612251e-24","3.41500225294e-20","1.47835595365e-22"
"group_7790","","hypothetical protein","30","71","2","565","93.75","88.8364779874","119.366197183","1.53063612251e-24","3.41500225294e-20","1.47835595365e-22"
"group_6692","","hypothetical protein","30","71","2","565","93.75","88.8364779874","119.366197183","1.53063612251e-24","3.41500225294e-20","1.47835595365e-22"
"group_10856","","hypothetical protein","30","71","2","565","93.75","88.8364779874","119.366197183","1.53063612251e-24","3.41500225294e-20","1.47835595365e-22"
"kbaZ_2","","D-tagatose-1,6-bisphosphate aldolase subunit KbaZ","30","71","2","565","93.75","88.8364779874","119.366197183","1.53063612251e-24","3.41500225294e-20","1.47835595365e-22"
"group_13083","","hypothetical protein","30","71","2","565","93.75","88.8364779874","119.366197183","1.53063612251e-24","3.41500225294e-20","1.47835595365e-22"
"rsmI_1","","16S rRNA 2'-O-ribose methyltransferase","30","71","2","565","93.75","88.8364779874","119.366197183","1.53063612251e-24","3.41500225294e-20","1.47835595365e-22"
"group_13085","kbaY_1","D-tagatose-1,6-bisphosphate aldolase subunit KbaY","30","71","2","565","93.75","88.8364779874","119.366197183","1.53063612251e-24","3.41500225294e-20","1.47835595365e-22"
"group_13084","malY_2","bifunctional beta-cystathionase, PLP-dependent and regulator of maltose regulon","30","71","2","565","93.75","88.8364779874","119.366197183","1.53063612251e-24","3.41500225294e-20","1.47835595365e-22"
"group_2720","","hypothetical protein","27","42","5","594","84.375","93.3962264151","76.3714285714","1.62109650604e-24","3.61682841464e-20","1.55897776493e-22"
"garD_4","","galactarate dehydratase","30","72","2","564","93.75","88.679245283","117.5","2.16103009219e-24","4.82147423869e-20","2.0516911654e-22"
"group_10923","","hypothetical protein","30","72","2","564","93.75","88.679245283","117.5","2.16103009219e-24","4.82147423869e-20","2.0516911654e-22"
"group_13171","","hypothetical protein","30","72","2","564","93.75","88.679245283","117.5","2.16103009219e-24","4.82147423869e-20","2.0516911654e-22"
"group_7906","","hypothetical protein","25","29","7","607","78.125","95.4402515723","74.7536945813","2.43534359423e-24","5.43349509308e-20","2.30232842927e-22"
"group_7896","","hypothetical protein","27","43","5","593","84.375","93.2389937107","74.4697674419","2.6178139906e-24","5.84060479443e-20","2.45403562791e-22"
"group_3987","","hypothetical protein","27","43","5","593","84.375","93.2389937107","74.4697674419","2.6178139906e-24","5.84060479443e-20","2.45403562791e-22"
"group_7784","","hypothetical protein","30","73","2","563","93.75","88.5220125786","115.684931507","3.03874208909e-24","6.77973747497e-20","2.83671024058e-22"
"group_1833","yfjX_1","CP4-57 prophage; predicted antirestriction protein","26","36","6","600","81.25","94.3396226415","72.2222222222","3.23036996124e-24","7.20727842051e-20","3.00303267521e-22"
"mprA_4","","MprA-CCCP","28","52","4","584","87.5","91.8238993711","78.6153846154","3.28943531394e-24","7.33905912894e-20","3.0452527506e-22"
"group_4032","","IS91 family transposase ISSbo1","24","24","8","612","75.0","96.2264150943","76.5","3.82706921809e-24","8.53857413249e-20","3.52833641838e-22"
"mshA","","D-inositol-3-phosphate glycosyltransferase","30","74","2","562","93.75","88.3647798742","113.918918919","4.25609776927e-24","9.49577973302e-20","3.90772828519e-22"
"group_10855","","hypothetical protein","30","75","2","561","93.75","88.2075471698","112.2","5.93817826088e-24","1.32486695179e-19","5.42978258929e-22"
"htrE_1","","putative outer membrane usher protein","27","45","5","591","84.375","92.9245283019","70.92","6.65040721895e-24","1.48377235462e-19","6.05621369233e-22"
"group_5898","","hypothetical protein","30","76","2","560","93.75","88.0503144654","110.526315789","8.25384974257e-24","1.84151641606e-19","7.48583908969e-22"
"group_4853","","hypothetical protein","27","46","5","590","84.375","92.7672955975","69.2608695652","1.04687951276e-23","2.33569288091e-19","9.45624648142e-22"
"group_13007","","hypothetical protein","30","77","2","559","93.75","87.893081761","108.896103896","1.14303127262e-23","2.55021707234e-19","1.02418356319e-21"
"group_4431","","hypothetical protein","30","77","2","559","93.75","87.893081761","108.896103896","1.14303127262e-23","2.55021707234e-19","1.02418356319e-21"
"group_2298","psiB","Protein PsiB","32","110","0","526","100.0","82.7044025157","inf","1.46054483431e-23","3.25862157983e-19","1.30344863193e-21"
"group_10865","","hypothetical protein","30","78","2","558","93.75","87.7358490566","107.307692308","1.57722337564e-23","3.51894307338e-19","1.40196935194e-21"
"group_13006","","hypothetical protein","30","79","2","557","93.75","87.5786163522","105.759493671","2.1686825279e-23","4.838547588e-19","1.92005856667e-21"
"group_13525","","hypothetical protein","26","40","6","596","81.25","93.7106918239","64.5666666667","2.45178562414e-23","5.47017890602e-19","2.16212604981e-21"
"group_1423","","IS3 family transposase ISEc25","28","57","4","579","87.5","91.0377358491","71.1052631579","2.49340893722e-23","5.56304467983e-19","2.1901750708e-21"
"group_3771","","hypothetical protein","27","48","5","588","84.375","92.4528301887","66.15","2.53396395264e-23","5.65352697473e-19","2.21706940186e-21"
"group_4372","dsdX","D-serine transporter","24","27","8","609","75.0","95.7547169811","67.6666666667","2.62478351117e-23","5.85615449176e-19","2.28756034835e-21"
"group_11088","","hypothetical protein","30","80","2","556","93.75","87.4213836478","104.25","2.97166239175e-23","6.63007596224e-19","2.55002921625e-21"
"mdtH_2","","YceL MFS transporter","30","80","2","556","93.75","87.4213836478","104.25","2.97166239175e-23","6.63007596224e-19","2.55002921625e-21"
"group_13481","fecD_5","ferric dicitrate ABC transporter - membrane subunit","30","80","2","556","93.75","87.4213836478","104.25","2.97166239175e-23","6.63007596224e-19","2.55002921625e-21"
"group_13087","","hypothetical protein","30","80","2","556","93.75","87.4213836478","104.25","2.97166239175e-23","6.63007596224e-19","2.55002921625e-21"
"dctD_2","","C4-dicarboxylate transport transcriptional regulatory protein DctD","0","523","32","113","0.0","17.7672955975","0.0","3.10428781284e-23","6.92597653922e-19","2.65363085794e-21"
"group_7787","","hypothetical protein","30","82","2","554","93.75","87.106918239","101.341463415","5.523767652e-23","1.23240780084e-18","4.70384656809e-21"
"agaR_2","","AgaR DNA-binding transcriptional repressor","29","70","3","566","90.625","88.9937106918","78.1619047619","6.17034637419e-23","1.37666597955e-18","5.21464386192e-21"
"group_5576","pgaC","UDP-N-acetyl-D-glucosamine beta-1,6-N-acetyl-D-glucosaminyl transferase","29","70","3","566","90.625","88.9937106918","78.1619047619","6.17034637419e-23","1.37666597955e-18","5.21464386192e-21"
"group_11130","flmC","Protein FlmC","32","116","0","520","100.0","81.7610062893","inf","6.48385366908e-23","1.44661259211e-18","5.45891544192e-21"
"group_921","hbp","Hemoglobin-binding protease hbp autotransporter","23","23","9","613","71.875","96.3836477987","68.1111111111","6.85163921053e-23","1.52866922426e-18","5.74687678294e-21"
"group_10857","","hypothetical protein","29","71","3","565","90.625","88.8364779874","76.9248826291","8.64653008695e-23","1.9291273277e-18","7.2251959839e-21"
"group_7910","","hypothetical protein","24","29","8","607","75.0","95.4402515723","62.7931034483","8.68867649408e-23","1.93853061259e-18","7.23332318132e-21"
"prsF","","Minor fimbrial protein PrsF","0","518","32","118","0.0","18.5534591195","0.0","1.04964601987e-22","2.34186523494e-18","8.70581871725e-21"
"group_605","yafX_2","CP4-6 prophage; predicted protein","29","72","3","564","90.625","88.679245283","75.7222222222","1.20675096393e-22","2.69238207562e-18","9.97178546524e-21"
