"Gene","Non-unique Gene name","Annotation","Number_pos_present_in","Number_neg_present_in","Number_pos_not_present_in","Number_neg_not_present_in","Sensitivity","Specificity","Odds_ratio","Naive_p","Bonferroni_p","Benjamini_H_p"
"group_4150","","hypothetical protein","47","116","1","504","97.9166666667","81.2903225806","204.206896552","2.08982742852e-30","4.66261397576e-26","2.53402933465e-28"
"group_4155","","hypothetical protein","47","116","1","504","97.9166666667","81.2903225806","204.206896552","2.08982742852e-30","4.66261397576e-26","2.53402933465e-28"
"cbeA_4","","CP4-44 prophage; antitoxin of the CbtA-CbeA toxin-antitoxin system","38","42","10","578","79.1666666667","93.2258064516","52.2952380952","2.25569120779e-30","5.03267265369e-26","2.72036359659e-28"
"yqeF","","putative acyltransferase","11","583","37","37","22.9166666667","5.96774193548","0.0188679245283","2.37774086457e-30","5.30497764295e-26","2.85213851771e-28"
"group_4334","","IS481 family transposase ISKpn28","27","5","21","615","56.25","99.1935483871","158.142857143","3.81919626537e-30","8.52100878766e-26","4.55668919126e-28"
"group_7747","xerC_5","Tyrosine recombinase XerC","47","118","1","502","97.9166666667","80.9677419355","199.949152542","4.08028953167e-30","9.10353397411e-26","4.84230530538e-28"
"group_7750","","hypothetical protein","47","119","1","501","97.9166666667","80.8064516129","197.87394958","5.68080631938e-30","1.26744469792e-25","6.70605660273e-28"
"lpxT","","protein with low undecaprenyl pyrophosphate phosphatase activity","16","602","32","18","33.3333333333","2.90322580645","0.014950166113","5.87570073503e-30","1.31092759099e-25","6.89961889997e-28"
"yjhC","","KpLE2 phage-like element; predicted oxidoreductase","48","135","0","485","100.0","78.2258064516","inf","6.53824787193e-30","1.45874848271e-25","7.59764834743e-28"
"ythA","","small predicted membrane protein","48","135","0","485","100.0","78.2258064516","inf","6.53824787193e-30","1.45874848271e-25","7.59764834743e-28"
"group_3736","","hypothetical protein","46","107","2","513","95.8333333333","82.7419354839","110.271028037","7.1577109606e-30","1.59695689242e-25","8.27438804363e-28"
"ogrK","","DNA-binding transcriptional regulator, prophage P2 remnant","47","120","1","500","97.9166666667","80.6451612903","195.833333333","7.89044408774e-30","1.76043698041e-25","9.07441742482e-28"
"group_4997","","hypothetical protein","40","56","8","564","83.3333333333","90.9677419355","50.3571428571","8.50417553473e-30","1.89736660355e-25","9.73008514643e-28"
"group_4459","","hypothetical protein","29","10","19","610","60.4166666667","98.3870967742","93.1052631579","1.08106497406e-29","2.41196406363e-25","1.22972040525e-27"
"group_13429","","hypothetical protein","35","30","13","590","72.9166666667","95.1612903226","52.9487179487","1.08580933097e-29","2.42254919834e-25","1.22972040525e-27"
"group_9125","","hypothetical protein","47","121","1","499","97.9166666667","80.4838709677","193.826446281","1.09340222811e-29","2.43948971113e-25","1.23206551067e-27"
"group_12497","","hypothetical protein","40","57","8","563","83.3333333333","90.8064516129","49.3859649123","1.42751127134e-29","3.18492039749e-25","1.6004625113e-27"
"group_5865","","hypothetical protein","46","111","2","509","95.8333333333","82.0967741935","105.468468468","2.8673499871e-29","6.39734455622e-25","3.18567826557e-27"
"group_12631","fimA_1","major type 1 subunit fimbrin (pilin)","47","124","1","496","97.9166666667","80.0","188.0","2.86998041943e-29","6.4032133138e-25","3.18567826557e-27"
"group_12870","","hypothetical protein","48","140","0","480","100.0","77.4193548387","inf","2.9085861695e-29","6.48934660277e-25","3.21254782315e-27"
"group_10638","","hypothetical protein","37","41","11","579","77.0833333333","93.3870967742","47.5011086475","3.11396243133e-29","6.94756158054e-25","3.42244412835e-27"
"group_7731","lpxT","protein with low undecaprenyl pyrophosphate phosphatase activity","32","20","16","600","66.6666666667","96.7741935484","60.0","3.89741897201e-29","8.69553146844e-25","4.26251542571e-27"
"group_4180","","hypothetical protein","47","126","1","494","97.9166666667","79.6774193548","184.26984127","5.40091291684e-29","1.20499768088e-24","5.87803746769e-27"
"group_144","","hypothetical protein","34","28","14","592","70.8333333333","95.4838709677","51.3469387755","5.70663488621e-29","1.27320730946e-24","6.1806180071e-27"
"group_7619","yqeF","putative acyltransferase","37","42","11","578","77.0833333333","93.2258064516","46.29004329","5.75113849303e-29","1.28313650918e-24","6.19872709749e-27"
"group_9068","","hypothetical protein","48","143","0","477","100.0","76.935483871","inf","6.96766420757e-29","1.55455556135e-24","7.43806488684e-27"
"group_13167","","hypothetical protein","0","477","48","143","0.0","23.064516129","0.0","6.96766420757e-29","1.55455556135e-24","7.43806488684e-27"
"group_12871","","hypothetical protein","48","144","0","476","100.0","76.7741935484","inf","9.29021894342e-29","2.07274074847e-24","9.87019404031e-27"
"group_5429","","hypothetical protein","47","128","1","492","97.9166666667","79.3548387097","180.65625","1.00769314554e-28","2.248264177e-24","1.06050197029e-26"
"group_6115","","hypothetical protein","47","128","1","492","97.9166666667","79.3548387097","180.65625","1.00769314554e-28","2.248264177e-24","1.06050197029e-26"
"group_5825","","hypothetical protein","43","85","5","535","89.5833333333","86.2903225806","54.1294117647","1.56251431766e-28","3.48612569413e-24","1.63667872964e-26"
"group_12633","yjhQ","KpLE2 phage-like element; predicted acetyltransferase","48","146","0","474","100.0","76.4516129032","inf","1.64310050864e-28","3.66592154483e-24","1.71304745086e-26"
"group_13055","","hypothetical protein","0","473","48","147","0.0","23.7096774194","0.0","2.17962312371e-28","4.86295715131e-24","2.24099407894e-26"
"group_12869","","hypothetical protein","48","147","0","473","100.0","76.2903225806","inf","2.17962312371e-28","4.86295715131e-24","2.24099407894e-26"
"group_10744","","hypothetical protein","48","147","0","473","100.0","76.2903225806","inf","2.17962312371e-28","4.86295715131e-24","2.24099407894e-26"
"glcA","","glycolate / lactate:H+ symporter","15","594","33","26","31.25","4.1935483871","0.0198959289868","2.75079197179e-28","6.13729196826e-24","2.81527154508e-26"
"group_3485","","hypothetical protein","37","45","11","575","77.0833333333","92.7419354839","42.9797979798","3.39717776839e-28","7.57944331906e-24","3.4609330224e-26"
"group_4594","yjiC","hypothetical protein","48","149","0","471","100.0","75.9677419355","inf","3.81641610977e-28","8.51480598251e-24","3.85285338575e-26"
"group_12868","","hypothetical protein","48","149","0","471","100.0","75.9677419355","inf","3.81641610977e-28","8.51480598251e-24","3.85285338575e-26"
"intD_2","","DLP12 prophage; predicted integrase","48","151","0","469","100.0","75.6451612903","inf","6.63904757427e-28","1.48123790429e-23","6.67224281214e-26"
"group_13229","","hypothetical protein","35","36","13","584","72.9166666667","94.1935483871","43.6752136752","7.02905473355e-28","1.5682524016e-23","6.93916991859e-26"
"group_13225","","hypothetical protein","35","36","13","584","72.9166666667","94.1935483871","43.6752136752","7.02905473355e-28","1.5682524016e-23","6.93916991859e-26"
"group_8348","","hypothetical protein","35","36","13","584","72.9166666667","94.1935483871","43.6752136752","7.02905473355e-28","1.5682524016e-23","6.93916991859e-26"
"group_13231","","hypothetical protein","35","36","13","584","72.9166666667","94.1935483871","43.6752136752","7.02905473355e-28","1.5682524016e-23","6.93916991859e-26"
"group_6941","","hypothetical protein","45","110","3","510","93.75","82.2580645161","69.5454545455","1.03114774994e-27","2.3005937449e-23","1.01347742066e-25"
"group_4442","","hypothetical protein","46","122","2","498","95.8333333333","80.3225806452","93.8852459016","1.05662765795e-27","2.35744196766e-23","1.03396577529e-25"
"group_2782","","hypothetical protein","47","136","1","484","97.9166666667","78.064516129","167.264705882","1.12573244242e-27","2.51162165228e-23","1.0967780141e-25"
"group_12540","","hypothetical protein","48","153","0","467","100.0","75.3225806452","inf","1.14761658276e-27","2.56044735779e-23","1.11323798165e-25"
"group_1684","","IS66 family transposase ISEc23","33","28","15","592","68.75","95.4838709677","46.5142857143","1.26888523862e-27","2.83100985589e-23","1.22026286892e-25"
"group_7579","glcA","glycolate / lactate:H+ symporter","33","28","15","592","68.75","95.4838709677","46.5142857143","1.26888523862e-27","2.83100985589e-23","1.22026286892e-25"
"group_13222","","hypothetical protein","35","37","13","583","72.9166666667","94.0322580645","42.422037422","1.33892505657e-27","2.98727569371e-23","1.27661354432e-25"
"tfaE_1","","e14 prophage; predicted tail fiber assembly protein","35","37","13","583","72.9166666667","94.0322580645","42.422037422","1.33892505657e-27","2.98727569371e-23","1.27661354432e-25"
"group_5761","","hypothetical protein","38","54","10","566","79.1666666667","91.2903225806","39.8296296296","1.94982912223e-27","4.3502637546e-23","1.85117606579e-25"
"gpFI_2","","Putative prophage major tail sheath protein","43","92","5","528","89.5833333333","85.1612903226","49.3565217391","2.31662586226e-27","5.16862396128e-23","2.19009489885e-25"
"insE-1","","IS3 element protein InsE","46","125","2","495","95.8333333333","79.8387096774","91.08","2.69106058364e-27","6.00402526816e-23","2.5272155398e-25"
"yfjI","","CP4-57 prophage; predicted protein","47","139","1","481","97.9166666667","77.5806451613","162.64028777","2.69587781127e-27","6.01477298474e-23","2.5272155398e-25"
"yejE","","peptide ABC transporter - membrane subunit","18","602","30","18","37.5","2.90322580645","0.0179401993355","2.992422719e-27","6.67639432836e-23","2.79347043028e-25"
"fecD_2","","ferric dicitrate ABC transporter - membrane subunit","0","462","48","158","0.0","25.4838709677","0.0","4.38896092717e-27","9.79221072461e-23","4.04636806802e-25"
"group_13191","","hypothetical protein","0","462","48","158","0.0","25.4838709677","0.0","4.38896092717e-27","9.79221072461e-23","4.04636806802e-25"
"btuF_1","","Vitamin B12-binding protein","0","462","48","158","0.0","25.4838709677","0.0","4.38896092717e-27","9.79221072461e-23","4.04636806802e-25"
"group_344","ompX_2","Outer membrane protein X","35","39","13","581","72.9166666667","93.7096774194","40.1084812623","4.67600017667e-27","1.04326239942e-22","4.29326090295e-25"
"group_4894","","hypothetical protein","43","94","5","526","89.5833333333","84.8387096774","48.1234042553","4.84766456823e-27","1.08156244182e-22","4.39659529194e-25"
"group_4887","","hypothetical protein","43","94","5","526","89.5833333333","84.8387096774","48.1234042553","4.84766456823e-27","1.08156244182e-22","4.39659529194e-25"
"group_10959","","hypothetical protein","43","94","5","526","89.5833333333","84.8387096774","48.1234042553","4.84766456823e-27","1.08156244182e-22","4.39659529194e-25"
"group_781","yeeS_3","CP4-44 prophage; predicted DNA repair protein","27","10","21","610","56.25","98.3870967742","78.4285714286","5.61714662015e-27","1.25324158242e-22","5.07385256041e-25"
"group_9067","","hypothetical protein","48","159","0","461","100.0","74.3548387097","inf","5.71393026367e-27","1.27483498113e-22","5.14046363358e-25"
"group_5415","","hypothetical protein","43","95","5","525","89.5833333333","84.6774193548","47.5263157895","6.97735899383e-27","1.55671856511e-22","6.25188178761e-25"
"group_10741","","hypothetical protein","48","160","0","460","100.0","74.1935483871","inf","7.42810934278e-27","1.65728547547e-22","6.62914190187e-25"
"group_12820","","hypothetical protein","28","13","20","607","58.3333333333","97.9032258065","65.3692307692","8.60412775284e-27","1.91966694294e-22","7.64807546986e-25"
"group_2554","","hypothetical protein","38","58","10","562","79.1666666667","90.6451612903","36.8206896552","1.42602470116e-26","3.18160371076e-22","1.25736173412e-24"
"group_2622","","hypothetical protein","43","97","5","523","89.5833333333","84.3548387097","46.3690721649","1.43144583598e-26","3.19369880466e-22","1.25736173412e-24"
"xerC_5","","Tyrosine recombinase XerC","43","97","5","523","89.5833333333","84.3548387097","46.3690721649","1.43144583598e-26","3.19369880466e-22","1.25736173412e-24"
"group_12658","","hypothetical protein","47","145","1","475","97.9166666667","76.6129032258","153.965517241","1.47317244252e-26","3.28679503652e-22","1.28893923001e-24"
"group_14","","hypothetical protein","35","41","13","579","72.9166666667","93.3870967742","38.0206378987","1.5568856571e-26","3.47356758956e-22","1.35686233967e-24"
"yejB","","peptide ABC transporter - membrane subunit","18","600","30","20","37.5","3.22580645161","0.02","1.82251329085e-26","4.06620940322e-22","1.57605015629e-24"
"yejA_2","","peptide ABC transporter - periplasmic binding protein","30","20","18","600","62.5","96.7741935484","50.0","1.82251329085e-26","4.06620940322e-22","1.57605015629e-24"
"caeB","","Carboxylesterase B","48","164","0","456","100.0","73.5483870968","inf","2.09165398362e-26","4.66668920285e-22","1.80181050303e-24"
"traR","","hypothetical protein","43","99","5","521","89.5833333333","84.0322580645","45.2585858586","2.89984965301e-26","6.46985456083e-22","2.48840560032e-24"
"yjhB","","YjhB MFS transporter","46","133","2","487","95.8333333333","78.5483870968","84.2180451128","2.96824614947e-26","6.62245398409e-22","2.53733869122e-24"
"group_9297","","hypothetical protein","33","33","15","587","68.75","94.6774193548","39.1333333333","4.23123085121e-26","9.44029915214e-22","3.60316761532e-24"
"caiA_1","","crotonobetainyl-CoA reductase","0","451","48","169","0.0","27.2580645161","0.0","7.39827846889e-26","1.65062990919e-21","6.04626340364e-24"
"group_12266","","hypothetical protein","0","451","48","169","0.0","27.2580645161","0.0","7.39827846889e-26","1.65062990919e-21","6.04626340364e-24"
"ppsE","","Phthiocerol synthesis polyketide synthase type I PpsE","0","451","48","169","0.0","27.2580645161","0.0","7.39827846889e-26","1.65062990919e-21","6.04626340364e-24"
"pikAV_1","","Thioesterase PikA5","0","451","48","169","0.0","27.2580645161","0.0","7.39827846889e-26","1.65062990919e-21","6.04626340364e-24"
"aam","","Acylamidase","0","451","48","169","0.0","27.2580645161","0.0","7.39827846889e-26","1.65062990919e-21","6.04626340364e-24"
"group_13161","","hypothetical protein","0","451","48","169","0.0","27.2580645161","0.0","7.39827846889e-26","1.65062990919e-21","6.04626340364e-24"
"fenF","","Malonyl CoA-acyl carrier protein transacylase","0","451","48","169","0.0","27.2580645161","0.0","7.39827846889e-26","1.65062990919e-21","6.04626340364e-24"
"mepA_1","","Multidrug export protein MepA","0","451","48","169","0.0","27.2580645161","0.0","7.39827846889e-26","1.65062990919e-21","6.04626340364e-24"
"group_10922","","hypothetical protein","0","451","48","169","0.0","27.2580645161","0.0","7.39827846889e-26","1.65062990919e-21","6.04626340364e-24"
"flp","","Protein flp","0","451","48","169","0.0","27.2580645161","0.0","7.39827846889e-26","1.65062990919e-21","6.04626340364e-24"
"srfAA","","Surfactin synthase subunit 1","0","451","48","169","0.0","27.2580645161","0.0","7.39827846889e-26","1.65062990919e-21","6.04626340364e-24"
"group_4798","insJK","IS150 protein InsAB","40","76","8","544","83.3333333333","87.7419354839","35.7894736842","8.30507039541e-26","1.85294425592e-21","6.76257027708e-24"
"sfp","","4'-phosphopantetheinyl transferase Sfp","0","450","48","170","0.0","27.4193548387","0.0","9.48720415422e-26","2.11669011885e-21","7.58670293494e-24"
"dltA_2","","D-alanine--D-alanyl carrier protein ligase","0","450","48","170","0.0","27.4193548387","0.0","9.48720415422e-26","2.11669011885e-21","7.58670293494e-24"
"yagA","","CP4-6 prophage; predicted DNA-binding transcriptional regulator","0","450","48","170","0.0","27.4193548387","0.0","9.48720415422e-26","2.11669011885e-21","7.58670293494e-24"
"group_1881","","IS3 family transposase IS1400","0","450","48","170","0.0","27.4193548387","0.0","9.48720415422e-26","2.11669011885e-21","7.58670293494e-24"
"group_9205","","hypothetical protein","0","450","48","170","0.0","27.4193548387","0.0","9.48720415422e-26","2.11669011885e-21","7.58670293494e-24"
"dltC","","D-alanyl carrier protein","0","449","48","171","0.0","27.5806451613","0.0","1.21502790045e-25","2.7108487487e-21","9.61293882518e-24"
"rcsA_1","","Transcriptional regulatory protein RcsA","0","449","48","171","0.0","27.5806451613","0.0","1.21502790045e-25","2.7108487487e-21","9.61293882518e-24"
"grsB","","Gramicidin S synthase 2","0","449","48","171","0.0","27.5806451613","0.0","1.21502790045e-25","2.7108487487e-21","9.61293882518e-24"
"group_4913","RBKS","Ribokinase","41","85","7","535","85.4166666667","86.2903225806","36.8655462185","1.22233034198e-25","2.72714122599e-21","9.6365414346e-24"
"intB_1","","KpLE2 phage-like element; predicted integrase","48","172","0","448","100.0","72.2580645161","inf","1.55410545407e-25","3.46736467857e-21","1.22090305583e-23"
"group_6287","xerC_5","Tyrosine recombinase XerC","25","8","23","612","52.0833333333","98.7096774194","83.152173913","1.90442531864e-25","4.24896332843e-21","1.49086432576e-23"
"group_2305","dltA_1","D-alanine--D-alanyl carrier protein ligase","0","447","48","173","0.0","27.9032258065","0.0","1.98530234306e-25","4.42940805759e-21","1.54874407608e-23"
"group_5855","yejB","peptide ABC transporter - membrane subunit","30","23","18","597","62.5","96.2903225806","43.2608695652","2.21260508907e-25","4.93654321423e-21","1.72004990043e-23"
"group_9962","","hypothetical protein","43","105","5","515","89.5833333333","83.064516129","42.180952381","2.2442735809e-25","5.00719878635e-21","1.73259473576e-23"
"group_13237","","hypothetical protein","43","105","5","515","89.5833333333","83.064516129","42.180952381","2.2442735809e-25","5.00719878635e-21","1.73259473576e-23"
"group_21461","","hypothetical protein","0","446","48","174","0.0","28.064516129","0.0","2.53297195494e-25","5.65131372866e-21","1.94203220916e-23"
"yeeE","","putative transport system permease protein","48","174","0","446","100.0","71.935483871","inf","2.53297195494e-25","5.65131372866e-21","1.94203220916e-23"
"group_11454","","hypothetical protein","35","46","13","574","72.9166666667","92.5806451613","33.5953177258","2.61224129509e-25","5.82817155348e-21","1.99594916215e-23"
"group_13238","","hypothetical protein","42","96","6","524","87.5","84.5161290323","38.2083333333","2.74852985965e-25","6.13224496985e-21","2.09291637196e-23"
"group_4747","","hypothetical protein","43","106","5","514","89.5833333333","82.9032258065","41.7018867925","3.12519337292e-25","6.97261893432e-21","2.3716390933e-23"
"group_6","","hypothetical protein","39","72","9","548","81.25","88.3870967742","32.9814814815","3.49427019273e-25","7.79606622701e-21","2.64273431424e-23"
"yghJ_1","","putative lipoprotein","29","20","19","600","60.4166666667","96.7741935484","45.7894736842","3.56888248051e-25","7.96253370226e-21","2.69004516968e-23"
"group_5927","","IS110 family transposase ISEc20","0","444","48","176","0.0","28.3870967742","0.0","4.10801997055e-25","9.1654033563e-21","3.08599439606e-23"
"group_5422","","hypothetical protein","43","107","5","513","89.5833333333","82.7419354839","41.2317757009","4.34007683304e-25","9.68314542221e-21","3.23851017465e-23"
"group_2117","","hypothetical protein","43","107","5","513","89.5833333333","82.7419354839","41.2317757009","4.34007683304e-25","9.68314542221e-21","3.23851017465e-23"
"group_6506","","hypothetical protein","25","9","23","611","52.0833333333","98.5483870968","73.7922705314","6.94415993893e-25","1.54931152397e-20","5.16437174658e-23"
"group_4133","","hypothetical protein","47","160","1","460","97.9166666667","74.1935483871","135.125","7.9595048573e-25","1.77584512871e-20","5.89981770336e-23"
"group_2235","","hypothetical protein","32","33","16","587","66.6666666667","94.6774193548","35.5757575758","7.99320092474e-25","1.78336305832e-20","5.9051756898e-23"
"group_10637","","hypothetical protein","34","43","14","577","70.8333333333","93.064516129","32.5880398671","9.42177435614e-25","2.1020920766e-20","6.93759761253e-23"
"group_8170","","hypothetical protein","47","161","1","459","97.9166666667","74.0322580645","133.99378882","1.02614024778e-24","2.28942150682e-20","7.48176963014e-23"
"group_9955","","hypothetical protein","47","161","1","459","97.9166666667","74.0322580645","133.99378882","1.02614024778e-24","2.28942150682e-20","7.48176963014e-23"
"group_6109","","hypothetical protein","47","161","1","459","97.9166666667","74.0322580645","133.99378882","1.02614024778e-24","2.28942150682e-20","7.48176963014e-23"
"cirA_1","","Colicin I receptor","3","487","45","133","6.25","21.4516129032","0.0182067077344","1.2536691038e-24","2.79706113749e-20","9.1109483306e-23"
"group_8188","","hypothetical protein","47","162","1","458","97.9166666667","73.8709677419","132.87654321","1.32105002989e-24","2.94739472168e-20","9.56946338207e-23"
"group_2887","yeeJ_2","adhesin","1","457","47","163","2.08333333333","26.2903225806","0.00758880767261","1.69836206008e-24","3.78921559224e-20","1.22628336318e-22"
"group_3735","","hypothetical protein","47","164","1","456","97.9166666667","73.5483870968","130.682926829","2.180450615e-24","4.86480336713e-20","1.56929140875e-22"
"group_13159","intB_2","KpLE2 phage-like element; predicted integrase","0","436","48","184","0.0","29.6774193548","0.0","2.71025285408e-24","6.04684514274e-20","1.94432319702e-22"
"group_5407","","hypothetical protein","47","165","1","455","97.9166666667","73.3870967742","129.606060606","2.79559062429e-24","6.23724224185e-20","1.99272915075e-22"
"group_3641","","hypothetical protein","47","165","1","455","97.9166666667","73.3870967742","129.606060606","2.79559062429e-24","6.23724224185e-20","1.99272915075e-22"
"group_429","","hypothetical protein","32","35","16","585","66.6666666667","94.3548387097","33.4285714286","2.81961935535e-24","6.29085274372e-20","2.00345628781e-22"
"insEF-1","","IS3 element transposase","44","124","4","496","91.6666666667","80.0","44.0","2.99317534058e-24","6.67807350237e-20","2.12002333409e-22"
"group_2933","","IS21 family transposase IS100kyp","38","70","10","550","79.1666666667","88.7096774194","29.8571428571","3.03763015986e-24","6.77725664967e-20","2.14470147141e-22"
"intB_5","","KpLE2 phage-like element; predicted integrase","24","8","24","612","50.0","98.7096774194","76.5","3.82706921809e-24","8.53857413249e-20","2.69355650867e-22"
"ycjQ_1","","putative oxidoreductase, Zn-dependent and NAD(P)-binding","46","151","2","469","95.8333333333","75.6451612903","71.4370860927","4.26531793497e-24","9.51635084471e-20","2.99256315871e-22"
"group_5261","","hypothetical protein","43","115","5","505","89.5833333333","81.4516129032","37.7652173913","5.47146258535e-24","1.22073801742e-19","3.82676494488e-22"
"group_13232","","hypothetical protein","35","52","13","568","72.9166666667","91.6129032258","29.4082840237","5.68540908848e-24","1.26847162173e-19","3.96397381791e-22"
"group_10520","ldrD_2","LdrD peptide of the LdrD-RdlD toxin-antitoxin system","45","139","3","481","93.75","77.5806451613","51.9064748201","6.68499708359e-24","1.49148969932e-19","4.64638535614e-22"
"paaH","","3-hydroxyadipyl-CoA dehydrogenase (NAD+)","0","432","48","188","0.0","30.3225806452","0.0","6.77450122579e-24","1.51145896849e-19","4.69397195182e-22"
"group_3112","","hypothetical protein","47","169","1","451","97.9166666667","72.7419354839","125.426035503","7.45453266002e-24","1.66318078178e-19","5.14916650705e-22"
"bcsA_2","","cellulose synthase, catalytic subunit","48","192","0","428","100.0","69.0322580645","inf","1.66441557205e-23","3.7134775828e-19","1.14613505642e-21"
"group_10409","","hypothetical protein","3","477","45","143","6.25","23.064516129","0.0199860237596","1.96918265554e-23","4.39344342278e-19","1.35182874547e-21"
"ycjS","","putative oxidoreductase, NADH-binding","0","427","48","193","0.0","31.1290322581","0.0","2.07836348634e-23","4.63703677438e-19","1.42240391852e-21"
"group_10950","","hypothetical protein","35","55","13","565","72.9166666667","91.1290322581","27.6573426573","2.38364350109e-23","5.31814701529e-19","1.62634465299e-21"
"group_3163","","hypothetical protein","3","476","45","144","6.25","23.2258064516","0.0201680672269","2.56885763309e-23","5.73137826519e-19","1.74737142231e-21"
"group_8880","gspE_2","putative protein secretion protein for export","33","44","15","576","68.75","92.9032258065","28.8","2.81173370309e-23","6.27325906496e-19","1.90676567324e-21"
"group_13603","","hypothetical protein","38","76","10","544","79.1666666667","87.7419354839","27.2","3.33511060889e-23","7.44096527949e-19","2.25483796348e-21"
"group_13142","","hypothetical protein","33","45","15","575","68.75","92.7419354839","28.1111111111","4.7539989168e-23","1.06066469833e-18","3.20442507048e-21"
"group_5259","","hypothetical protein","36","63","12","557","75.0","89.8387096774","26.5238095238","5.06611361964e-23","1.13030060968e-18","3.40451990867e-21"
"group_825","era_1","GTPase Era","37","70","11","550","77.0833333333","88.7096774194","26.4285714286","5.47445452483e-23","1.22140554903e-18","3.66788453164e-21"
"group_4184","","hypothetical protein","3","473","45","147","6.25","23.7096774194","0.0207188160677","5.64705327463e-23","1.2599140561e-18","3.77219777276e-21"
"group_12874","","hypothetical protein","48","199","0","421","100.0","67.9032258065","inf","7.71354840263e-23","1.72096978411e-18","5.10673526442e-21"
"group_12873","","hypothetical protein","48","199","0","421","100.0","67.9032258065","inf","7.71354840263e-23","1.72096978411e-18","5.10673526442e-21"
"group_3043","","hypothetical protein","48","199","0","421","100.0","67.9032258065","inf","7.71354840263e-23","1.72096978411e-18","5.10673526442e-21"
"narV","","nitrate reductase Z, gamma subunit","15","574","33","46","31.25","7.41935483871","0.0364269876465","7.96367448184e-23","1.77677541364e-18","5.25673199303e-21"
"group_6762","","hypothetical protein","31","36","17","584","64.5833333333","94.1935483871","29.5816993464","8.65778836638e-23","1.93163916242e-18","5.69805062662e-21"
"group_12666","","hypothetical protein","41","105","7","515","85.4166666667","83.064516129","28.7278911565","1.2197227195e-22","2.72132335948e-18","8.00389223378e-21"
